鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
楠梓區,租賃房屋,高雄市楠梓區惠正街２０１號五樓,0.0,,,,1121020,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1120428,74.08,2,1,1,有,有,有,14800,200,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件管理費1200元,RPSNMLLJJIIGFEE67CC,整棟(戶)出租,有,1121020~1131019,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
楠梓區,租賃房屋,高雄市楠梓區德民路３５６巷３６弄６號四樓之２,0.0,,,,1121016,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,77.88,3,2,2,有,無,有,16500,212,,0.0,0,續租案件；,RPTNMLLJJIIGFEE77CC,整棟(戶)出租,無,1121021~1131020,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
左營區,車位,高雄市左營區自由二路３４１號,0.0,,,,1121024,土地0建物0車位1,,,其他,,,,10.16,0,0,0,無,無,無,2000,,坡道機械,10.16,2000,,RPUNMLLJJIIGFEE87CC,,,1121031~1131030,,,
楠梓區,租賃房屋,高雄市楠梓區萬昌街２２巷１８號十一樓,0.0,,,,1121024,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土結構造,0921006,116.00999999999999,3,2,2,有,有,有,14000,121,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件,RPXNMLLJJIIGFEE18CC,整棟(戶)出租,有,1121108~1131107,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
左營區,租賃房屋,高雄市左營區富民路５０號５樓之９,6.96,住,,,1121024,土地1建物1車位0,五層,20,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1090120,71.78,2,1,1,有,有,有,30000,418,,0.0,0,租金總額含管理費；,RPOOMLLJJIIGFEE37CC,整棟(戶)出租,有,1121024~1131023,有,冷氣、熱水器、洗衣機、電視機、冰箱,
左營區,租賃房屋,高雄市左營區自由二路１４２之１號,270.0,住,,,1121101,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0960711,123.49,0,1,1,有,無,無,43000,348,,0.0,0,,RPPOMLLJJIIGFEE47CC,,無,1121201~1171130,無,,
楠梓區,租賃房屋,高雄市楠梓區盛昌街３０６號５樓之３,0.0,,,,1121029,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1050224,80.79,2,1,1,有,有,有,12000,149,,0.0,0,,RPQOMLLJJIIGFEE57CC,整棟(戶)出租,有,1121105~1131104,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
橋頭區,租賃房屋,高雄市橋頭區成功路６１號,47.0,住,,,1121017,土地1建物1車位0,全,3,透天厝,住商用,瓦頂．加強磚造,0540401,137.52,0,0,0,無,無,無,40000,291,,0.0,0,,RPPNMLLJJIIGFFE47CC,,無,1121107~1131106,無,,
燕巢區,租賃房屋,高雄市燕巢區橫山路９２號四樓之１２,0.0,,,,1121024,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070820,29.62,1,0,1,有,無,有,5800,196,,0.0,0,,RPQNMLLJJIIGFFE57CC,獨立套房,無,1121024~1131023,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
岡山區,租賃房屋,高雄市岡山區竹圍北街１３２巷１３弄１號四樓之２,0.0,,,,1121024,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820421,102.81,3,2,2,有,無,有,7000,68,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件,RPRNMLLJJIIGFFE67CC,整棟(戶)出租,無,1121115~1131114,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
鳳山區,租賃房屋,高雄市鳳山區仁義街６４之４號,0.0,,,,1121030,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691022,80.03,3,1,2,有,無,無,10000,125,,0.0,0,,RPPNMLLJJIIGFGE57CC,整棟(戶)出租,無,1121105~1151104,無,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
鳳山區,租賃房屋,高雄市鳳山區鳳仁路５０巷４７號,0.0,,,,1121020,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0690417,71.2,4,0,1,有,無,無,17500,246,,0.0,0,,RPQNMLLJJIIGFGE67CC,整棟(戶)出租,無,1121101~1151031,無,,
鳳山區,租賃房屋,高雄市鳳山區新生街１０１之６號,0.0,,,,1121003,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0630409,20.59,6,0,6,有,無,有,11000,534,,0.0,0,租金總額含水費；網路費；其他公電、垃圾清運費、第四台；,RPRNMLLJJIIGFGE77CC,分租套房,無,1121011~1131010,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
鳳山區,租賃房屋,高雄市鳳山區鳳仁路５０巷５８號,0.0,,,,1121011,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0690416,71.2,4,1,2,有,無,有,10000,140,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPSNMLLJJIIGFGE87CC,整棟(戶)出租,無,1121030~1131029,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
鳳山區,租賃房屋,高雄市鳳山區華山街１８４之３號,0.0,,,,1121020,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701110,72.65,3,1,2,有,無,有,10000,138,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件,RPTNMLLJJIIGFGE97CC,整棟(戶)出租,無,1121025~1131024,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
