鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中正區,建物,臺北市中正區臨沂街３３巷３３號二樓,0.0,住,,,1120726,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030905,173.22,3,2,2,有,有,有,90000,520,,0.0,0,含管理費、稅金或水電等費用。；,RPQNMLSKQHIGFBA18CC,,,,,,
萬華區,建物,臺北市萬華區萬大路１６２號２樓,0.0,住,,,1120814,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610614,78.0,2,1,1,有,無,有,17000,218,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電瓦斯費由承租人負擔。,RPRNMLSKQHIGFBA28CC,,,,,,
萬華區,建物,臺北市萬華區洛陽街５５號４樓之１,0.0,商,,,1120815,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0880629,30.16,1,0,1,有,有,有,13900,461,,0.0,0,社會住宅包租代管計畫之物件,RPSNMLSKQHIGFBA38CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２８６號３樓之２,0.0,商,,,1120811,土地0建物1車位0,三層,10,其他,商業用,鋼筋混凝土造,0660726,40.13,1,0,1,有,有,有,20000,498,,0.0,0,,RPTNMLSKQHIGFBA48CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120613,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,33.69,1,0,1,有,無,有,22000,653,,0.0,0,本案為分租套房共 7 間 本間為2708室租賃 積約為 33.69平方公尺租金包含水電費網路 第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書序號:C1AB11207110024,RPVNMLSKQHIGFBA68CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120630,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,19.74,1,0,1,有,無,有,17000,861,,0.0,0,本案為分租套房共7 間 本間為2802室租賃面積約為 19.74 平方公尺租金包含水電費網路 第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207110025,RPWNMLSKQHIGFBA78CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120616,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,17.46,1,0,1,有,無,有,17000,974,,0.0,0,本案為分租套房共 7 間 本間為 2803 室租賃面積約為 17.46 平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207110026,RPXNMLSKQHIGFBA88CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120620,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,20.72,1,0,1,有,無,有,20000,965,,0.0,0,本案為分租套房共 7 間 本間為 2805 室租賃面積約為 20.72 平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207110027,RPOOMLSKQHIGFBA08CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120621,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,22.49,1,0,1,有,無,有,20500,912,,0.0,0,本案為分租套房共 7 間 本間為 2806 室租賃面積約為 22.49平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207110028,RPPOMLSKQHIGFBA18CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120629,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,33.69,1,0,1,有,無,有,22000,653,,0.0,0,本案為分租套房共 7 間 本間為 2808 室租賃面積約為 33.69平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207110029,RPQOMLSKQHIGFBA28CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120707,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,17.51,1,1,1,有,無,有,17000,971,,0.0,0,本案為分租套房共 7 間 本間為 2902 室租賃面積約為 17.51 平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207110030,RPROMLSKQHIGFBA38CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120710,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,20.72,1,0,1,有,無,有,19000,917,,0.0,0,本案為分租套房共 7 間 本間為 2905 室租賃面積約為 20.72 平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207110031,RPSOMLSKQHIGFBA48CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120621,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,22.49,1,0,1,有,無,有,18000,800,,0.0,0,本案為分租套房共 7 間 本間為 2906 室租賃面積約為 22.49平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB1120711032,RPUOMLSKQHIGFBA68CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120605,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,33.69,1,0,1,有,無,有,23000,683,,0.0,0,本案為分租套房共 7 間 本間為2908室租賃面積約為 33.69 平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207110033,RPVOMLSKQHIGFBA78CC,,,,,,
萬華區,建物,臺北市萬華區西寧南路１５號二樓之１,0.0,商,,,1120814,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0831119,81.22,2,2,1,有,有,有,20000,246,,0.0,0,加入臺北市社會住宅包租代管第4期計畫,RPWOMLSKQHIGFBA88CC,,,,,,
大同區,建物,臺北市大同區重慶北路二段２３５之３號,0.0,商,,,1120721,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600107,89.6,3,1,1,有,無,有,25000,279,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。每月水電費由承租人負擔。,RPXOMLSKQHIGFBA98CC,,,,,,
萬華區,建物,臺北市萬華區西藏路１７６號五樓,0.0,住,,,1120811,土地0建物0車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0741105,23.2,1,0,1,有,無,有,12000,517,,0.0,0,此為分租套房，第五層共分成5間，一間面積約為23.20平方公尺。電費及每月水費250元、垃圾費650元皆由承租人負擔。,RPOPMLSKQHIGFBA18CC,,,,,,
萬華區,建物,臺北市萬華區和平西路三段６４號,0.0,商,,,1120809,土地0建物0車位0,四層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,21.89,1,0,1,有,無,有,12000,548,,0.0,0,此為分租套房，第四層共分成5間，一間面積約為21.89平方公尺。電費及每月水費250元、垃圾費650元、公共使用費1500元皆由承租人負擔。,RPPPMLSKQHIGFBA28CC,,,,,,
萬華區,建物,臺北市萬華區和平西路三段６４號,0.0,商,,,1120810,土地0建物0車位0,五層,5,套房(1房1廳1衛),住商用,鋼筋混凝土造,,21.89,1,0,1,有,無,有,13800,630,,0.0,0,此為分租套房，第五層共分成5間，一間面積約為21.89平方公尺。電費及每月水費250元、垃圾費650元、公區使用費1500元皆由承租人負擔。,RPQPMLSKQHIGFBA38CC,,,,,,
內湖區,建物,臺北市內湖區民權東路六段２０６巷１０２號,0.0,住,,,1120815,土地0建物1車位0,全,5,透天厝,壹～伍層：住宅；屋突壹層：機電設備空間；屋突貳層：機電設備空間（水箱用）,鋼筋混凝土造,1001118,19.41,0,0,0,無,有,有,11950,616,,0.0,0,租賃4F-1/2範圍，附屬建物及公設約略1/10使用範圍,RPQNMLSKQHIGFCA28CC,,,,,,
內湖區,建物,臺北市內湖區民權東路六段２０６巷１０２號,0.0,住,,,1120815,土地0建物1車位0,全,5,透天厝,壹～伍層：住宅；屋突壹層：機電設備空間；屋突貳層：機電設備空間（水箱用）,鋼筋混凝土造,1001118,19.41,0,0,0,無,有,有,11950,616,,0.0,0,租賃4F-1/2範圍 附屬建物及公設約略1/10使用範圍。,RPRNMLSKQHIGFCA38CC,,,,,,
中山區,建物,臺北市中山區新生北路三段１號十樓之６,0.0,商,,,1120814,土地0建物1車位0,十層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700122,22.61,1,0,1,有,有,有,14000,619,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電瓦斯費及每月管理費619元皆由承租人負擔。,RPTNMLSKQHIGFCA58CC,,,,,,
中山區,建物,臺北市中山區伊通街１９巷１４號２樓,0.0,商,,,1120703,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),,加強磚造,,66.46,0,0,0,無,無,無,38685,582,,0.0,0,承租用途為工作室使用,RPUNMLSKQHIGFCA68CC,,,,,,
中山區,建物,臺北市中山區新生北路三段３４號二樓之３,0.0,商,,,1120728,土地0建物1車位0,二層,10,辦公商業大樓,商業用,鋼筋混凝土造,0830926,27.18,1,0,1,有,有,有,14000,515,,0.0,0,,RPVNMLSKQHIGFCA78CC,,,,,,
中山區,車位,臺北市中山區中山北路二段７２巷９號,0.0,商,,,1120804,土地0建物0車位1,,10,其他,住家用,鋼筋混凝土造,0970429,37.660000000000004,0,0,0,有,有,無,5000,,升降平面,37.66,5000,依車位所登記公設門牌申報。租金含管理費。,RPWNMLSKQHIGFCA88CC,,,,,,
中山區,房地(土地+建物),臺北市中山區興安街１０６號１樓,3.72,住,,,1120816,土地1建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0750609,56.65,0,0,0,無,有,有,28000,494,,0.0,0,,RPXNMLSKQHIGFCA98CC,,,,,,
中山區,建物,臺北市中山區中山北路二段７７巷１７號１０樓之２,0.0,商,,,1120720,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981027,82.50999999999999,3,2,1,有,有,有,50000,606,,0.0,0,含管理費、稅金或水電等費用。；,RPOOMLSKQHIGFCA18CC,,,,,,
中山區,建物,臺北市中山區龍江路４４７號,0.0,住,,,1120627,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0650924,83.85,0,0,0,無,無,有,41000,489,,0.0,0,,RPPOMLSKQHIGFCA28CC,,,,,,
內湖區,建物,臺北市內湖區康寧路三段９９巷３９弄７６號４樓,0.0,住,,,1120731,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820426,54.150000000000006,2,1,1,有,有,有,23000,425,,0.0,0,,RPQOMLSKQHIGFCA38CC,,,,,,
中山區,建物,臺北市中山區錦州街５０號十一樓之１７,0.0,商,,,1120720,土地0建物1車位0,十一層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0730927,33.95,1,0,1,有,有,有,12000,353,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費及每月管理費940元皆由承租人負擔。,RPSOMLSKQHIGFCA58CC,,,,,,
中山區,房地(土地+建物),臺北市中山區雙城街１８巷１３號,122.0,商,,,1120629,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住家用,加強磚造,,200.29,0,0,0,無,無,有,135000,674,,0.0,0,,RPTOMLSKQHIGFCA68CC,,,,,,
中山區,建物,臺北市中山區八德路二段２２９號四樓,0.0,商,,,1120807,土地0建物0車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0610720,20.93,1,0,1,有,無,有,7000,334,,0.0,0,此為分租套房，第四層共分成5間，一間面積約為20.93平方公尺。電費及每月水費250元、垃圾費650元皆由承租人負擔。,RPUOMLSKQHIGFCA78CC,,,,,,
中山區,建物,臺北市中山區南京東路二段７號,0.0,商,,,1120807,土地0建物0車位0,五層,8,套房(1房1廳1衛),住商用,鋼筋混凝土造,0580616,33.27,1,0,1,有,無,有,9100,274,,0.0,0,此為分租套房，第五層共分成4間，一間面積約為33.27平方公尺。電費及每月垃圾費650元、水費250元皆為承租人負擔。,RPVOMLSKQHIGFCA88CC,,,,,,
中山區,建物,臺北市中山區吉林路３６９號二樓之２,0.0,住,,,1120810,土地0建物0車位0,二層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681219,32.92,1,0,1,有,無,有,14000,425,,0.0,0,此為分租套房，第二層共分成3間，一間面積約為32.92平方公尺。電費及每月垃圾費650元、水費250元皆為承租人負擔。,RPWOMLSKQHIGFCA98CC,,,,,,
中山區,建物,臺北市中山區吉林路３６９號二樓,0.0,住,,,1120808,土地0建物0車位0,二層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681219,22.96,1,0,1,有,無,有,13000,566,,0.0,0,此為分租套房，第二層共分成4間，一間面積約為22.96平方公尺。電費及每月垃圾費650元、水費250元皆為承租人負擔。,RPXOMLSKQHIGFCA09CC,,,,,,
中山區,建物,臺北市中山區南京東路二段２４巷８號２樓之２,0.0,商,,,1120721,土地0建物1車位0,二層,8,套房(1房1廳1衛),商業用,鋼筋混凝土造,0931209,42.3,1,1,1,有,有,有,28000,662,,0.0,0,,RPOPMLSKQHIGFCA28CC,,,,,,
松山區,建物,臺北市松山區民權東路三段１６４號,0.0,住,,,1120602,土地0建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,0780331,142.29000000000002,0,0,0,無,有,無,75000,527,,0.0,0,,RPPNMLSKQHIGFDA28CC,,,,,,
松山區,建物,臺北市松山區民生東路五段１４４巷１０號,0.0,商,,,1120816,土地0建物1車位0,一層,12,店面(店鋪),住家用,鋼筋混凝土造,0641127,42.55,0,0,1,有,無,有,21000,494,,0.0,0,僅承租部分坪數約8坪+共有部分,RPQNMLSKQHIGFDA38CC,,,,,,
信義區,房地(土地+建物),臺北市信義區松仁路１８２號,28.75,住,,,1120804,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640626,86.4,0,0,0,無,無,無,68267,790,,0.0,0,,RPSNMLSKQHIGFDA58CC,,,,,,
信義區,建物,臺北市信義區永吉路３０巷１６７弄１８號三樓,0.0,住,,,1120816,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610301,92.77,2,2,1,有,無,有,20000,216,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電瓦斯費由承租人負擔。,RPTNMLSKQHIGFDA68CC,,,,,,
信義區,建物,臺北市信義區永吉路２７８巷４２弄１７號３樓,0.0,住,,,1120731,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630315,81.19,3,1,2,有,無,有,26000,320,,0.0,0,,RPUNMLSKQHIGFDA78CC,,,,,,
信義區,建物,臺北市信義區基隆路一段３５巷７弄１之２號,0.0,住,,,1120804,土地0建物0車位0,全,4,透天厝,防空避難室、會客室、宿舍,鋼筋混凝土造,0641016,15.71,1,0,0,有,無,有,7000,446,,0.0,0,此為雅房，面積約為15.71平方公尺。電費及每月垃圾費650元、水費250元、公共清潔費200元皆為承租人負擔。,RPWNMLSKQHIGFDA98CC,,,,,,
松山區,建物,臺北市松山區敦化南路一段５７號４樓之９,0.0,其他,,,1120818,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,58.16,1,1,1,有,有,有,32000,550,,0.0,0,,RPOOMLSKQHIGFDA28CC,,,,,,
松山區,建物,臺北市松山區八德路三段１２巷１６弄２１號２樓,0.0,住,,,1120817,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住宅,鋼筋混凝土造,0550402,104.16,3,1,2,有,無,有,30000,288,,0.0,0,,RPPOMLSKQHIGFDA38CC,,,,,,
士林區,建物,臺北市士林區德行東路３３２巷７號,0.0,住,,,1120720,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710707,104.77,3,2,1,有,無,有,28000,267,,0.0,0,原序號：C1AE11208040003社會住宅： 國家住宅及都市中心辦理社會住宅包租代管計畫,RPPNMLSKQHIGFEA38CC,,,,,,
士林區,建物,臺北市士林區後港街２０巷９號五樓,0.0,住,,,1120809,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671208,96.48,3,2,1,有,無,有,28000,290,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電費由承租人負擔。,RPRNMLSKQHIGFEA58CC,,,,,,
北投區,建物,臺北市北投區公股路１１號１-２樓,0.0,住,,,1120815,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0601231,124.21,0,0,0,無,無,無,35000,282,,0.0,0,,RPSNMLSKQHIGFEA68CC,,,,,,
士林區,建物,臺北市士林區環河北路三段２３５號,0.0,住,,,1120807,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600909,75.74,2,2,1,有,無,有,17000,224,,0.0,0,加入臺北市社會住宅包租代管第3期計畫,RPUNMLSKQHIGFEA88CC,,,,,,
士林區,建物,臺北市士林區福港街１７４號四樓,0.0,住,,,1120720,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700713,118.22,3,2,2,有,有,有,35000,296,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費及每月管理費650元皆由承租人負擔。,RPVNMLSKQHIGFEA98CC,,,,,,
士林區,建物,臺北市士林區中山北路六段１７３號四樓,0.0,住,,,1120814,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770806,114.81,3,2,2,有,無,有,35100,306,,0.0,0,加入臺北市社會住宅包租代管第3期計畫,RPWNMLSKQHIGFEA09CC,,,,,,
士林區,建物,臺北市士林區大東路１５之６號,0.0,商,,,1120809,土地0建物0車位0,三層,3,套房(1房1廳1衛),住家用,加強磚造,0601119,17.59,1,0,1,有,無,有,10000,569,,0.0,0,此為分租套房，第三層共分成4間，一間面積約為17.59平方公尺。電費及每月垃圾費650元、水費250元皆為承租人負擔。,RPXNMLSKQHIGFEA56CC,,,,,,
北投區,建物,臺北市北投區義理街６３巷２弄９號四樓,0.0,住,,,1120721,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650703,109.0,3,2,2,有,無,有,32000,294,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。每月電費由承租人負擔。,RPOOMLSKQHIGFEA38CC,,,,,,
北投區,建物,臺北市北投區立德路６２號五樓,0.0,工,,,1120818,土地0建物1車位0,五層,9,辦公商業大樓,資訊服務業、策略性產業,鋼筋混凝土造,0961220,212.26000000000002,0,0,0,無,無,無,55000,259,,0.0,0,,RPPOMLSKQHIGFEA48CC,,,,,,
北投區,建物,臺北市北投區東陽街４１１巷１１之３號７樓,0.0,住,,,1120725,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881215,123.23,3,2,2,有,有,有,49500,402,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPQOMLSKQHIGFEA58CC,,,,,,
士林區,建物,臺北市士林區大東路１５之６號,0.0,商,,,1120811,土地0建物0車位0,二層,3,套房(1房1廳1衛),住家用,加強磚造,0601119,23.46,1,0,1,有,無,有,10000,426,,0.0,0,此為分租套房，第二層共分成3間，一間面積約為23.46平方公尺。電費及每月垃圾費650元、水費250元皆為承租人負擔。,RPROMLSKQHIGFEA68CC,,,,,,
大安區,建物,臺北市大安區大安路一段１７０號２樓之７,0.0,其他,,,1120816,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0611019,71.12,2,2,1,有,有,有,45000,633,,0.0,0,,RPPNMLSKQHIGFFA48CC,,,,,,
大安區,建物,臺北市大安區大安區麗水街９巷１２號２樓,0.0,住,,,1120814,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720126,162.88,4,2,2,有,無,有,60000,368,,0.0,0,,RPRNMLSKQHIGFFA68CC,,,,,,
大安區,建物,臺北市大安區敦化南路一段３６４號１樓,0.0,其他,,,1120721,土地0建物1車位0,見其他登記事項,12,店面(店鋪),商業用,鋼筋混凝土造,0870311,1017.1,0,0,0,無,有,無,800000,787,,0.0,0,,RPSNMLSKQHIGFFA78CC,,,,,,
內湖區,建物,臺北市內湖區成功路四段２２３巷２３弄３號２樓A室,0.0,住,,,1120731,土地0建物0車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711023,26.45,1,0,1,有,無,有,15000,567,,0.0,0,建物坪數持分:8坪,RPQNMLTKQHIGFCA38CC,,,,,,
內湖區,建物,臺北市內湖區成功路四段２２３巷２３弄３號２樓C室,0.0,住,,,1120811,土地0建物0車位0,二層,5,其他,住家用,鋼筋混凝土造,0711023,19.83,1,0,0,有,無,有,10000,504,,0.0,0,建物持分坪數:6坪,RPRNMLTKQHIGFCA48CC,,,,,,
文山區,建物,臺北市文山區萬盛街１５６巷２２之２號,0.0,住,,,1120725,土地0建物1車位0,一層,5,其他,商業用,鋼筋混凝土造,0710607,141.58,3,2,2,有,無,無,33000,233,,0.0,0,,RPPNMLKLQHIGFAA27CC,,,,,,
內湖區,建物,臺北市內湖區江南街１３號７樓,0.0,住,,,1120803,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731129,133.61,3,1,1,有,無,有,46000,344,,0.0,0,,RPPNMLKLQHIGFCA47CC,,,,,,
內湖區,建物,臺北市內湖區台北市內湖區新明路３７２號３樓B室,0.0,住,,,1120723,土地0建物0車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701208,20.36,1,0,1,有,無,有,15900,781,,0.0,0,部分租賃 本地址有 3個單位本案使用面積為 1/4 租金含水費網路第四台,RPQNMLKLQHIGFCA57CC,,,,,,
文山區,建物,臺北市文山區木柵路二段７巷３號２樓,0.0,商,,,1120814,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0571120,94.3,3,2,1,有,無,有,26000,276,,0.0,0,租金含稅價、社會住宅,RPPNMLLLQHIGFAA37CC,,,,,,
文山區,建物,臺北市文山區汀州路四段８５巷１１號三樓,0.0,其他,,,1120807,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651215,133.87,4,2,2,有,無,有,35000,261,,0.0,0,,RPQNMLLLQHIGFAA47CC,,,,,,
文山區,建物,臺北市文山區辛亥路四段２２７號四樓,0.0,住,,,1120809,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680228,65.34,2,1,1,有,無,有,18000,275,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電費由承租人負擔。,RPRNMLLLQHIGFAA57CC,,,,,,
文山區,建物,臺北市文山區木柵路三段８５巷２５弄４之１號三樓,0.0,住,,,1120811,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,113.11,4,2,2,有,無,有,29000,256,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電瓦斯費由承租人負擔。,RPSNMLLLQHIGFAA67CC,,,,,,
中正區,建物,臺北市中正區重慶南路三段１２４巷３號２樓,0.0,住,,,1120816,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860716,65.25,2,1,1,有,無,有,26000,398,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電瓦斯費由承租人負擔。,RPTNMLLLQHIGFAA77CC,,,,,,
文山區,建物,臺北市文山區萬美街一段１２１之１號三樓,0.0,住,,,1120807,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760122,135.98,3,2,2,有,有,有,25000,184,,0.0,0,,RPUNMLLLQHIGFAA87CC,,,,,,
文山區,建物,臺北市文山區萬壽路６２之８號５樓,0.0,住,,,1120727,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0961023,35.56,1,0,1,有,無,有,14000,394,,0.0,0,租金含稅價,RPVNMLLLQHIGFAA97CC,,,,,,
中正區,建物,臺北市中正區汀洲路三段４５號１０樓,0.0,住,,,1120731,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871231,45.68000000000001,1,0,1,有,有,有,22000,482,,0.0,0,租金含稅價,RPWNMLLLQHIGFAA08CC,,,,,,
萬華區,建物,臺北市萬華區漢口街二段７４巷６號四樓,0.0,商,,,1120817,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0540722,85.2,3,1,1,有,無,有,18000,211,,0.0,0,國家住宅及都市更新中心社會住宅包租代管計畫。水電瓦斯費由承租人負擔。,RPPNMLLLQHIGFBA47CC,,,,,,
中正區,建物,臺北市中正區信義路一段９之５號十一樓,0.0,住,,,1120807,土地0建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850529,162.46,3,2,2,有,有,有,46000,283,坡道平面,0.0,0,,RPQNMLLLQHIGFBA57CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120707,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,20.72,1,1,1,有,無,有,19500,941,,0.0,0,本案為分租套房共 5 間 本間為1006 室租賃面積約為 20.72平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207120001,RPRNMLLLQHIGFBA67CC,,,,,,
大同區,建物,臺北市大同區延平北路二段２５８號二樓,0.0,商,,,1120707,土地0建物1車位0,十層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670621,19.66,1,0,1,有,無,有,19000,966,,0.0,0,本案為分租套房共 5 間 本間為1007 室租賃面積約為 19.66 平方公尺租金包含水電費網路第四台瓦 斯 費  垃 圾 處 理 費 等 費 用  原 申 報 書 序號:C1AB11207120002,RPSNMLLLQHIGFBA77CC,,,,,,
