鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金沙鎮,土地,沙港劃段839地號,1000.13,農,,,1120902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4200000,4199,,0.0,0,,RPPNMLSJRHIGFAW47DA,0.0,0.0,0.0,無,
金沙鎮,土地,沙港劃段98地號,2000.06,農,,,1120901,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10800000,5400,,0.0,0,,RPRNMLPJRHIGFAW37DA,0.0,0.0,0.0,無,047
烈嶼鄉,土地,烈新段33地號,91.6,住,,,1120915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,38210,,0.0,0,政府機關標讓售；,RPPNMLPKRHIGFAW37EA,0.0,0.0,0.0,無,
金沙鎮,土地,沙田劃段12地號,1000.0,都市：其他:保護區,,,1120901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2300000,2300,,0.0,0,,RPPNMLLKRHIGFAW86DA,0.0,0.0,0.0,無,
金城鎮,房地(土地+建物),金門縣金城鎮西海路三段１０６巷１５弄２號二樓,44.36,都市：其他:自然村專用區,,,1120913,土地2建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0990319,74.69,3,2,2,有,無,5390000,72165,,0.0,0,,RPQNMLPKRHIGFAW37DA,63.31,0.0,4.8,無,
金寧鄉,土地,長寮段600地號,49.4,都市：其他:自然村專用區,,,1120925,土地1建物1車位0,一層,三層,其他,集合住宅,鋼筋混凝土造,1050428,92.6,0,0,0,無,無,3300000,66802,,0.0,0,,RPTNMLPLRHIGFAW77DA,0.0,0.0,0.0,無,048
金湖鎮,房地(土地+建物),金門縣金湖鎮市港五路１６０號９樓,7.89,商,,,1120904,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1090408,55.98,1,1,1,有,無,5550000,99143,,0.0,0,,RPPNMLOKRHIGFAW27EA,32.73,4.07,0.0,無,
金寧鄉,土地,青山段1016地號,409.82,都市：其他:自然村專用區,,,1120914,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7100000,17325,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPKRHIGFAW67DA,0.0,0.0,0.0,無,
金寧鄉,土地,西山段401地號,1169.88,農,,,1120906,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,1881,,0.0,0,,RPQNMLQJRHIGFAW37DA,0.0,0.0,0.0,無,
金沙鎮,土地,官嶼劃段759地號,500.0,農,,,1120915,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,2400,,0.0,0,,RPRNMLPKRHIGFAW47DA,0.0,0.0,0.0,無,
金沙鎮,土地,北八劃段71地號,1000.0,農,,,1120915,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5200000,5200,,0.0,0,,RPQNMLTKRHIGFAW77DA,0.0,0.0,0.0,無,
