鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮富貴五街,38.5,住,,,1120905,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,96.57,3,2,2,有,無,8600000,89055,,0.0,0,,RPQNMLQJRHIGFHN17CB,富貴成臻Ⅱ,D棟3D號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市崙美路331巷內,125.08,農,,,1120830,土地2建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,269.81,4,3,5,有,無,24830000,92028,一樓平面,0.0,0,1.一樓作為停車與儲藏室使用2.土地和建物實際面積以地政機關保存登記為準,RPPNMLRJRHIGFAN09CB,美崙美奐,A10棟A10號,
員林市,房地(土地+建物)+車位,彰化縣員林市建國路38巷58弄、建國路38巷24弄,39.02,住,,,1120901,土地3建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.62,3,2,2,有,無,9030000,90979,坡道機械,7.61,750000,,RPPNMLRJRHIGFDN76CB,惠眾享幸福,C棟4號,
田尾鄉,房地(土地+建物),彰化縣田尾鄉光復路四段,117.47,,鄉村區,乙種建築用地,1120823,土地7建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,176.8,4,3,3,有,無,12000000,67873,,0.0,0,,RPPNMLRJRHIGFFN96CB,順勢承嘉No.5,B棟1號,
田尾鄉,房地(土地+建物),彰化縣田尾鄉光復路四段,105.01,,鄉村區,乙種建築用地,1120828,土地7建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,176.8,4,3,3,有,無,12000000,67873,,0.0,0,,RPQNMLRJRHIGFFN07CB,順勢承嘉No.5,B棟5號,
二林鎮,房地(土地+建物),彰化縣二林鎮西和一街,74.36,住,,,1120901,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,161.33,4,3,5,有,無,12080000,74878,,0.0,0,,RPPNMLRJRHIGFGN07CB,勝龍御花園,C棟12號,
二林鎮,房地(土地+建物)+車位,彰化縣二林鎮長春路,40.8,住,,,1120828,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.15,3,2,2,有,無,8290000,73309,一樓平面,17.98,800000,,RPQNMLRJRHIGFGN17CB,寀蘴大境,H1-6F棟78號,
二林鎮,房地(土地+建物)+車位,彰化縣二林鎮長春路,40.8,住,,,1120831,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.15,3,2,2,有,無,8220000,72624,一樓平面,17.98,800000,,RPRNMLRJRHIGFGN27CB,寀蘴大境,H1-5F棟66號,
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮湳底段198，199，209，210地號共4筆土地,89.33,農,,,1120812,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,113.86,4,1,3,有,無,8350000,73336,,0.0,0,,RPPNMLRJRHIGFHN17CB,藝術臻堡26-臻愛莊園,A棟21號,
埔心鄉,房地(土地+建物)+車位,彰化縣埔心鄉員鹿路一段,36.87,,鄉村區,乙種建築用地,1120901,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.4,3,2,2,有,無,13050000,95741,坡道平面,41.24,1450000,,RPQNMLRJRHIGFHN27CB,心里程,C棟8號,
