鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,5.67,其他,,,1120909,土地6建物1車位1,二十七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.81,2,2,1,有,無,16960000,196586,坡道平面,18.0,2450000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPVNMLPKRHIGFGF76CB,都廳大院,E棟E03-27F號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,8.6,其他,,,1120908,土地6建物1車位1,十層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.95,3,2,2,有,無,23330000,187852,坡道平面,18.0,2300000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPWNMLPKRHIGFGF86CB,都廳大院,E棟E06-10F號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,5.58,其他,,,1120908,土地6建物1車位1,二十六層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.57,2,1,1,有,無,16760000,195811,坡道平面,18.0,2550000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPXNMLPKRHIGFGF96CB,都廳大院,D棟D05-26F號,
三重區,房地(土地+建物)+車位,新北市三重區大智街六張街口,10.01,住,,,1120819,土地1建物1車位1,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.37,2,1,1,有,無,14550000,176792,坡道機械,21.12,1600000,新北市三重區大智段328地號等45筆原申報書序號B1FG11209080024,RPROMLPKRHIGFGF09CB,極綻,A7棟5F號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,11.7,住,,,1120830,土地10建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,119.63,2,2,1,有,無,17580000,178424,坡道平面,32.59,2050000,,RPRNMLPKRHIGFHF09CB,景安文匯,A棟11號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,12.7,住,,,1120818,土地10建物1車位1,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,127.4,2,2,1,有,無,18900000,178779,坡道平面,32.59,1950000,,RPSNMLPKRHIGFHF56CB,景安文匯,A棟5號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,17.86,住,,,1120826,土地10建物1車位1,八層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,167.22,3,2,2,有,無,25880000,177004,坡道平面,32.59,2050000,,RPTNMLPKRHIGFHF66CB,景安文匯,A棟7號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,12.7,住,,,1120828,土地10建物1車位1,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,127.4,2,2,1,有,無,18880000,176986,坡道平面,32.59,2100000,,RPUNMLPKRHIGFHF76CB,景安文匯,A棟5號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,11.66,住,,,1120825,土地10建物1車位1,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,119.53,2,2,1,有,無,17780000,180354,坡道平面,32.59,2100000,,RPVNMLPKRHIGFHF86CB,景安文匯,A棟10號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,17.86,住,,,1120903,土地10建物1車位1,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,167.22,3,2,2,有,無,25850000,176781,坡道平面,32.59,2050000,,RPWNMLPKRHIGFHF96CB,景安文匯,A棟7號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,11.7,住,,,1120904,土地10建物1車位1,五層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,119.63,2,2,1,有,無,17200000,175207,坡道平面,32.59,1950000,,RPXNMLPKRHIGFHF07CB,景安文匯,A棟11號,
