鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
屏東市,房地(土地+建物),屏東縣屏東市清進路,112.0,,鄉村區,乙種建築用地,1120916,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,179.03,5,2,4,有,無,16080000,89817,,0.0,0,,RPPNMLNLRHIGFAT86CB,景湛-透天,A棟2號,
屏東市,房地(土地+建物),屏東縣屏東市清進路,89.0,,鄉村區,乙種建築用地,1120919,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,136.34,4,2,4,有,無,12980000,95203,,0.0,0,,RPQNMLNLRHIGFAT96CB,景湛-透天,A棟5號,
屏東市,房地(土地+建物),屏東縣屏東市清進路,118.0,,鄉村區,乙種建築用地,1120916,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,179.03,5,2,4,有,無,15510000,86634,,0.0,0,,RPRNMLNLRHIGFAT07CB,景湛-透天,A棟1號,
東港鎮,房地(土地+建物),屏東縣東港鎮延平路,16.5,商,,,1120919,土地6建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,71.38,2,2,2,有,無,5150000,72149,,0.0,0,重測前地號:東港段0149、0149-0003、0149-0006、0149-0007、0151、0151-0001,RPPNMLOLRHIGFDT27CB,東港ONE,B3棟3樓號,
屏東市,房地(土地+建物),屏東縣屏東市建和街,265.57,工,,,1120922,土地2建物1車位0,一層,1,工廠,見其他登記事項,見其他登記事項,,150.0,0,0,2,有,無,17672600,,,0.0,0,,RPPNMLQLRHIGFAT17CB,弓鼎工業城第二期,B2棟0號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,32.45,住,,,1120924,土地1建物1車位2,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.31,3,2,2,有,無,15500000,98350,坡道平面,59.18,2800000,,RPQNMLQLRHIGFAT27CB,閱山,2棟A1-11F號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,26.37,住,,,1120916,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.67,2,2,2,有,無,6680000,76523,一樓平面,11.41,1380000,,RPRNMLQLRHIGFAT37CB,小倆口8期,B1棟4號,
屏東市,房地(土地+建物),屏東縣屏東市歸仁路,29.43,住,,,1120917,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.29,2,2,2,有,無,5850000,75689,,0.0,0,,RPSNMLQLRHIGFAT47CB,小倆口8期,D1棟2號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,26.86,住,,,1120920,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.96,2,2,2,有,無,6800000,76541,一樓平面,11.41,1400000,,RPTNMLQLRHIGFAT57CB,小倆口8期,B2棟3號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.01,住,,,1120923,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.36,2,2,2,有,無,6700000,74982,一樓平面,11.41,1380000,,RPUNMLQLRHIGFAT67CB,小倆口8期,A2棟3號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,36.56,住,,,1120924,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.43,3,2,2,有,無,8680000,75818,一樓平面,11.41,1400000,,RPVNMLQLRHIGFAT77CB,小倆口8期,B3棟5號,
