鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
草屯鎮,房地(土地+建物),南投縣草屯鎮富中路,121.87,住,,,1120917,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,176.61,4,2,4,有,無,15100000,85499,,0.0,0,,RPRNMLOLIIIGFBM38CB,草屯財神,D棟16號,
草屯鎮,房地(土地+建物),南投縣草屯鎮富中路,89.41,住,,,1120920,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,170.81,4,2,4,有,無,14650000,85768,,0.0,0,,RPSNMLOLIIIGFBM48CB,草屯財神,E棟3號,
草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0007號,84.35,,特定農業區,甲種建築用地,1120928,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.33,4,3,3,有,無,10950000,74323,,0.0,0,,RPTNMLOLIIIGFBM58CB,廣宣-成家NO.6,B棟11號,
草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0008號,84.34,,特定農業區,甲種建築用地,1121001,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.33,4,3,3,有,無,10800000,73305,,0.0,0,,RPUNMLOLIIIGFBM68CB,廣宣-成家NO.6,B棟12號,
草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0018號,83.62,,特定農業區,甲種建築用地,1121017,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.33,4,3,3,有,無,10480000,71133,,0.0,0,,RPWNMLOLIIIGFBM88CB,廣宣-成家NO.6,B棟7號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121021,土地12建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.91,3,2,2,有,無,9930000,75748,坡道平面,25.0,1150000,,RPPNMLPLIIIGFAM18CB,首富京華,A5棟5號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.78,住,,,1121022,土地12建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.91,3,2,2,有,無,10230000,78337,坡道平面,25.0,1150000,,RPQNMLPLIIIGFAM28CB,首富京華,A5棟10號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,35.3,住,,,1121022,土地12建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.29,3,2,2,有,無,9680000,76647,坡道平面,25.0,1150000,,RPRNMLPLIIIGFAM38CB,首富京華,A3棟6號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,34.44,住,,,1121021,土地12建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.59,3,2,2,有,無,9530000,77171,坡道平面,25.0,1150000,,RPSNMLPLIIIGFAM48CB,首富京華,A7棟9號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,36.73,住,,,1121021,土地12建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.85,3,2,2,有,無,10130000,77514,坡道平面,25.0,1150000,,RPTNMLPLIIIGFAM58CB,首富京華,B1棟9號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,27.55,住,,,1121020,土地12建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.87,2,2,1,有,無,8030000,78048,坡道平面,25.0,1250000,,RPUNMLPLIIIGFAM68CB,首富京華,B7棟10號,
南投市,房地(土地+建物)+車位,南投縣南投市華陽路,27.55,住,,,1121020,土地12建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.87,2,2,1,有,無,8230000,80350,坡道平面,25.0,1250000,,RPVNMLPLIIIGFAM78CB,首富京華,B7棟12號,
