鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中和區,建物,新北市中和區民利街１１１號,0.0,住,,,1120808,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781125,171.82,3,2,2,有,有,有,28000,163,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為31112元，選擇代管方案須打9折，實際租賃契約金額為28000元。水電瓦斯費由承租人負擔。,RPPNMLLKQHIGFHF48CC,,,,,,
中和區,建物,新北市中和區景平路４２號二樓,0.0,住,,,1120809,土地0建物1車位0,二層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870917,69.81,1,0,1,有,有,有,11200,160,,0.0,0,,RPQNMLLKQHIGFHF58CC,,,,,,
永和區,建物,新北市永和區福和路９９號５樓之２,0.0,商,,,1120724,土地0建物1車位0,五層,15,套房(1房1廳1衛),商業用,鋼筋混凝土造,0870702,35.92,1,1,1,有,有,有,10000,278,,0.0,0,續約。此物件加入新北市社會住宅包租代管計畫，評定市價租金為11112元，代租代管方案打九折為10000元，以10000元為簽訂租賃契約租金。每月管理費599元另計。,RPSNMLLKQHIGFHF78CC,,,,,,
樹林區,房地(土地+建物),新北市樹林區豐林街２８巷５號,166.36,工,,,1120802,土地1建物1車位0,見其他登記事項,2,工廠,廠房、辦公室、單身宿舍、防空避難室,鋼筋混凝土造,0741021,256.26,0,0,0,無,無,有,55000,,,0.0,0,,RPQNMLLKQHIGFIF68CC,,,,,,
樹林區,建物,新北市樹林區中華路１３２之５號三樓,0.0,住,,,1120804,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820120,115.16,3,2,2,有,有,有,22000,191,,0.0,0,此為新北市社會住宅包租代管計畫之物件，評定市價租金為24445元，選擇代管方案須打9折，實際租賃契約金額為22000元。水電瓦斯費及每月管理費950元皆由承租人負擔。,RPRNMLLKQHIGFIF78CC,,,,,,
樹林區,建物,新北市樹林區八德街１２２６號,0.0,住,,,1120729,土地0建物1車位0,五層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1000111,26.86,1,0,1,有,無,有,10000,372,,0.0,0,物件為別墅 只承租其中的第五層,RPTNMLLKQHIGFIF98CC,,,,,,
汐止區,房地(土地+建物),新北市汐止區新台五路二段９３號１５樓之１,2.09,住,,,1120701,土地1建物1車位0,十五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840824,36.51,1,0,1,有,有,有,9000,247,,0.0,0,,RPSNMLLKQHIGFDF48DC,,,,,,
板橋區,建物,新北市板橋區南雅東路８號四樓之３０,0.0,商,,,1120726,土地0建物1車位0,四層,11,套房(1房1廳1衛),一般事務所,鋼筋混凝土造,0861121,37.06,1,1,1,有,有,有,13000,351,,0.0,0,本案國家住宅及都市更新中心辦理社會住宅包租代管第3期計畫續租。；,RPQNMLMKQHIGFAF97CC,,,,,,
汐止區,建物,新北市汐止區龍安路２８巷６號８樓-７,0.0,商,,,1120807,土地0建物1車位0,八層,26,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860703,36.800000000000004,1,0,1,有,有,無,14000,380,,0.0,0,,RPPNMLMKQHIGFDF18CC,,,,,,
汐止區,建物,新北市汐止區龍安路２８巷６號５樓-７,0.0,商,,,1120808,土地0建物1車位0,五層,26,套房(1房1廳1衛),商業用,鋼筋混凝土造,0860703,36.84,1,0,1,有,有,有,15000,407,,0.0,0,,RPQNMLMKQHIGFDF28CC,,,,,,
汐止區,建物,新北市汐止區建成路５９巷４５號１１樓,0.0,商,,,1120808,土地0建物1車位0,十一層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,76.6,3,2,2,有,有,無,21000,274,,0.0,0,夾層,RPRNMLMKQHIGFDF38CC,,,,,,
淡水區,房地(土地+建物),新北市淡水區淡海路１５０巷１１號,32.09,住,,,1120811,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701127,83.5,3,2,1,有,無,無,8000,96,,0.0,0,,RPQNMLMKQHIGFEF38CC,,,,,,
中和區,建物,新北市中和區新生街１１４巷２９號５樓A室,0.0,商,,,1120714,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750912,46.36,2,1,1,有,無,有,20200,436,,0.0,0,部分租賃 租金含水費,RPPNMLMKQHIGFHF58CC,,,,,,
五股區,建物,新北市五股區新城八路３３６號十二樓,0.0,商,,,1120731,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100517,59.699999999999996,2,1,1,有,有,有,14600,245,,0.0,0,本案屬國家住宅及都市更新中心辦理社會住宅包租代管第3期計劃,RPPNMLNKQHIGFBF08CC,,,,,,
