鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
北區,租賃房屋,臺中市北區天津路二段１８８號,31.1,住,,,1120830,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0760303,95.32,5,2,3,有,無,無,33000,346,,0.0,0,部分承租。房屋用途做倉庫使用。租金總額含水費；,RPRNMLSJRHIGFBB38CC,,無,1120916~1140917,無,,
北屯區,租賃房屋+車位,臺中市北屯區四平路２３８巷１１號五樓之２,49.48,住,,,1120901,土地1建物1車位2,見其他登記事項,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800115,378.98999999999995,3,3,3,有,有,有,45000,119,坡道平面,66.42,0,其他租金含管理費6228元。；,RPSNMLSJRHIGFBB48CC,整棟(戶)出租,有,1120916~1140915,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
北區,租賃房屋,臺中市北區天津路二段１２５之６號４樓４０５室,0.0,,,,1120907,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780610,23.47,10,0,10,有,無,有,7000,298,,0.0,0,社會住宅包租代管案件租金市價打 9 折。 此為分租套房，使用坪數為 23.47 平方公尺，未計入共有部分,RPWNMLSJRHIGFBB88CC,分租套房,無,1121008~1131007,有,冷氣、熱水器、電視機、冰箱、有線電視,社會住宅代管
北區,租賃房屋,臺中市北區育德路１２１號,0.0,,,,1120820,土地0建物0車位0,全,3,透天厝,商業用,鋼筋混凝土加強磚造,0640206,11.57,5,0,5,有,無,無,5900,510,,0.0,0,租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPXNMLSJRHIGFBB98CC,分租套房,無,1120901~1130831,無,,
北區,租賃房屋,臺中市北區進化北路３１７號１２樓之８,6.22,商,,,1120825,土地2建物1車位0,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,98.25,0,0,0,無,有,有,15000,153,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPOMLSJRHIGFBB28CC,獨立套房,有,1120828~1130827,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北屯區,租賃房屋+車位,臺中市北屯區敦富路２１１號１３樓之７,33.85,住,,,1120810,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110112,137.09,3,2,2,有,有,有,25000,186,坡道平面,23.97,4000,租賃面積不含車位,RPQOMLSJRHIGFBB38CC,整棟(戶)出租,有,1120810~1130809,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區進化北路３１７號１８樓之６,8.2,商,,,1120905,土地2建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,89.19,2,1,1,有,有,有,22000,247,,0.0,0,,RPROMLSJRHIGFBB48CC,整棟(戶)出租,有,1120905~1130904,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋+車位,臺中市西屯區青海路二段２４０-６號１１樓之１,9.88,商,,,1120829,土地1建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060731,96.53999999999999,2,2,1,有,有,有,25200,280,坡道機械,15.41,2500,,RPPNMLSJRHIGFCB28CC,整棟(戶)出租,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區福上巷２１４號６樓之６,4.07,住,,,1120829,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830204,21.36,1,0,1,有,有,有,5500,257,,0.0,0,社會住宅包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPRNMLSJRHIGFCB48CC,獨立套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
西屯區,租賃房屋,臺中市西屯區福聯街４５號４樓之１８,4.27,住,,,1120830,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830610,24.740000000000002,1,0,1,有,有,有,8000,323,,0.0,0,社會住宅包租代管案件租金市價打9折。,RPSNMLSJRHIGFCB58CC,獨立套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視,社會住宅代管
南屯區,租賃房屋,臺中市南屯區嶺東路９１６之３號５樓之２０,7.79,住,,,1120831,土地1建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810115,44.83,1,0,1,有,有,有,10000,223,,0.0,0,社會住宅包租代管案件租金市價打9折。因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPTNMLSJRHIGFCB68CC,獨立套房,有,1120920~1130919,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,社會住宅代管
西屯區,租賃房屋,臺中市西屯區福上巷２１４號６樓-１１,5.06,住,,,1120908,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830204,26.6,1,1,1,有,有,有,6000,226,,0.0,0,,RPUNMLSJRHIGFCB78CC,獨立套房,無,1120910~1130909,有,冷氣、熱水器、電視機、冰箱,
西屯區,租賃房屋,臺中市西屯區工業區三十八路１４８巷３１號４樓之２,17.68,住,,,1120810,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811023,90.62,3,1,2,有,有,有,11000,121,,0.0,0,,RPVNMLSJRHIGFCB88CC,整棟(戶)出租,無,1120810~1130809,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區逢甲路２０巷３７號３樓之３０,6.39,住,,,1120904,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820913,37.92,1,0,1,有,有,有,5000,132,,0.0,0,社會住宅包租代管案件租金市價打9折因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPWNMLSJRHIGFCB98CC,獨立套房,有,1121010~1131009,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,社會住宅代管
西屯區,租賃房屋,臺中市西屯區工業區３８路１４８巷２５號４樓之２,16.42,住,,,1120829,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811023,85.75999999999999,3,1,2,有,有,無,10000,117,,0.0,0,,RPXNMLSJRHIGFCB09CC,整棟(戶)出租,無,1120829~1130828,有,冷氣、熱水器,社會住宅代管
西屯區,租賃房屋,臺中市西屯區西屯路二段２９７之８巷３號８樓之１１,4.14,住,,,1120810,土地1建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820628,27.6,1,0,1,有,有,有,8400,304,,0.0,0,,RPOOMLSJRHIGFCB28CC,整棟(戶)出租,有,1120810~1130809,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,社會住宅代管
