編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXOMLOKRHIGFAO27DA,25,1.52,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台 地下一層 地下二層 地下三層,持分移轉
RPXOMLOKRHIGFAO27DA,25,.31,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台,持分移轉
RPQOMLSKRHIGFAO96DA,25,87.51,住家用,鋼筋混凝土造,87年9月25日,六層,四層 陽台,全筆移轉
RPQOMLSKRHIGFAO96DA,25,21.05,共有部分,鋼筋混凝土造,87年9月25日,六層,,持分移轉
RPQOMLSKRHIGFAO96DA,25,19.04,共有部分,鋼筋混凝土造,87年9月25日,六層,,持分移轉
RPPNMLQKRHIGFAO56DA,11,.02,守衛室,鋼筋混凝土造,101年8月21日,十一層,一層,持分移轉
RPPNMLQKRHIGFAO56DA,11,94.60,集合住宅,鋼筋混凝土造,101年8月21日,十一層,四層 陽台,全筆移轉
RPPNMLQKRHIGFAO56DA,11,.00,共有部分,鋼筋混凝土造,101年8月21日,十一層,,持分移轉
RPPNMLQKRHIGFAO56DA,11,15.19,共有部分,鋼筋混凝土造,101年8月21日,十一層,,持分移轉
RPQNMLSKRHIGFAO96EA,14,126.58,集合住宅,鋼筋混凝土造,98年3月31日,十三層,十三層 陽台,全筆移轉
RPPNMLQKRHIGFAO56DA,11,21.48,共有部分,鋼筋混凝土造,101年8月21日,十一層,,持分移轉
RPQNMLSKRHIGFAO96EA,14,76.21,防空避難室兼停車場、機房、警衛室、眷村文物展示空間、迎賓會館、托兒中心、廊道、管理中心、樓梯間、垃圾集中場、儲藏室、水箱、機房,鋼筋混凝土造,98年3月31日,十四層,,持分移轉
RPPNMLQKRHIGFAO56DA,11,29.88,共有部分,鋼筋混凝土造,101年8月21日,十一層,,持分移轉
RPTNMLSKRHIGFAO27EA,4,.04,辦公室,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓,持分移轉
RPTNMLSKRHIGFAO27EA,4,.03,辦公室,鋼筋混凝土造,108年4月25日,二十九層,一層 騎樓,持分移轉
RPTNMLSKRHIGFAO27EA,4,95.63,集合住宅,鋼筋混凝土造,108年4月25日,二十九層,十六層 陽台 雨遮,全筆移轉
RPTNMLSKRHIGFAO27EA,4,.00,共有部分,鋼筋混凝土造,108年4月25日,二十九層,,持分移轉
RPTNMLSKRHIGFAO27EA,4,16.87,共有部分,鋼筋混凝土造,108年4月25日,二十九層,,持分移轉
RPTNMLSKRHIGFAO27EA,4,.01,共有部分,鋼筋混凝土造,108年4月25日,二十九層,,持分移轉
RPTNMLSKRHIGFAO27EA,4,33.06,共有部分,鋼筋混凝土造,108年4月25日,二十九層,,持分移轉
RPTNMLSKRHIGFAO27EA,4,6.10,共有部分,鋼筋混凝土造,108年4月25日,二十九層,,持分移轉
RPTNMLSKRHIGFAO27EA,4,26.24,共有部分,鋼筋混凝土造,108年4月25日,二十九層,,持分移轉
RPWOMLTJQHIGFAO47DA,11,54.30,集合住宅,鋼筋混凝土造,101年7月30日,十一層,六層 陽台 雨遮,全筆移轉
RPWOMLTJQHIGFAO47DA,11,26.58,共有部分,鋼筋混凝土造,101年7月30日,十一層,,持分移轉
RPOPMLOLQHIGFAO09DA,19,566.99,住宅、車庫、電信機器室,鋼筋混凝土造,93年3月11日,四層,一層 二層 三層 四層 陽台 地下一層,全筆移轉
RPVOMLOLQHIGFAO07DA,9,57.81,辦公室,鋼筋混凝土造,103年6月10日,九層,五層 雨遮,全筆移轉
RPVOMLOLQHIGFAO07DA,9,42.48,共有部分,鋼筋混凝土造,103年6月10日,九層,,持分移轉
RPWOMLOLQHIGFAO17DA,8,83.47,集合住宅,鋼筋混凝土造,104年5月20日,十五層,十層 陽台 雨遮,全筆移轉
