鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
民雄鄉,租賃房屋,嘉義縣民雄鄉北斗村３３鄰新正六街１５號,78.17,,鄉村區,乙種建築用地,1121019,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0910114,125.47,4,1,3,有,無,無,10000,80,,0.0,0,,RPPNMLLJJIIGFCQ38CC,整棟(戶)出租,無,1121201~1131130,無,,
竹崎鄉,租賃房屋,嘉義縣竹崎鄉坑仔坪１５１之３號,81.23,住,,,1121003,土地1建物1車位0,全,4,透天厝,店舖、住宅,鋼筋混凝土造,1051207,44.48,0,0,0,有,無,無,13000,292,,0.0,0,116年12月1日起租金調整為15000/月,RPPNMLMJJIIGFEQ68CC,,無,1121201~1171130,無,,
朴子市,租賃房屋,嘉義縣朴子市仁和二路１３７號八樓之３７,0.0,,,,1121027,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950828,24.98,1,0,1,有,有,有,4500,180,,0.0,0,此為嘉義縣社會住宅包租代管計畫。,RPPNMLQJJIIGFBQ78CC,獨立套房,有,1121028~1131027,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
太保市,租賃房屋,嘉義縣太保市安仁里公園北街４５號四樓之６,0.0,,,,1121027,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930803,26.59,1,0,1,有,有,有,4300,162,,0.0,0,,RPPNMLQJJIIGFDQ98CC,獨立套房,有,1121027~1131026,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
朴子市,租賃房屋,嘉義縣朴子市仁和二路１３７號二樓之１,0.0,,,,1121030,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950828,25.04,1,0,1,有,有,有,4500,180,,0.0,0,此為嘉義縣社會住宅包租代管計畫。,RPPNMLSJJIIGFBQ98CC,獨立套房,有,1121030~1131029,有,熱水器、洗衣機、電視機、冰箱,社會住宅代管
太保市,租賃房屋,嘉義縣太保市過溝里三合路８０５號,0.0,,,,1121029,土地0建物1車位0,全,3,透天厝,店舖、住宅、停車空間,鋼筋混凝土造,0940325,147.74,4,1,3,有,無,無,12000,81,,0.0,0,,RPPNMLSJJIIGFDQ56CC,整棟(戶)出租,無,1121031~1131030,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中埔鄉,租賃房屋,嘉義縣中埔鄉和美村和美路６２號,0.0,,,,1121030,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0690820,101.23,3,3,2,有,無,有,13000,128,,0.0,0,此為嘉義縣社會住宅包租代管計畫。,RPQNMLSJJIIGFDQ66CC,整棟(戶)出租,無,1121030~1131029,無,熱水器、瓦斯或天然氣,社會住宅代管
竹崎鄉,租賃房屋,嘉義縣竹崎鄉竹崎村２０鄰中山路６巷３１號,0.0,,,,1121030,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0730922,238.33,5,2,2,有,無,無,15000,63,,0.0,0,此為嘉義縣社會住宅包租代管計畫。,RPPNMLSJJIIGFEQ66CC,整棟(戶)出租,無,1121030~1131029,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
六腳鄉,租賃房屋,嘉義縣六腳鄉溪墘厝１１６之１７號,0.0,,,,1121027,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0840531,133.47,4,2,3,有,無,無,9000,67,,0.0,0,,RPPNMLTJJIIGFBQ09CC,整棟(戶)出租,無,1121028~1131027,無,熱水器,社會住宅代管
太保市,租賃房屋+車位,嘉義縣太保市保鐵一路二段９７號９樓之７,0.0,,,,1121011,土地0建物1車位1,九層,16,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060421,148.43,2,2,2,有,有,有,37000,249,坡道平面,29.87,0,只租一個車位,RPPNMLTJJIIGFDQ66CC,分層出租,有,1121101~1130430,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
中埔鄉,租賃房屋+車位,嘉義縣中埔鄉中華路２６６號,78.8,,特定農業區,甲種建築用地,1120506,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,0830620,48.39,3,1,3,有,無,無,14000,289,一樓平面,0.0,0,,RPQNMLTJJIIGFDQ76CC,,無,1120513~1130612,無,冷氣、熱水器,
