鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
竹北市,建物,新竹縣竹北市台元街３８號６F~１,0.0,工,,,1120821,土地0建物1車位0,六層,8,廠辦,工業用,鋼筋混凝土造,0960607,213.62,0,0,0,無,有,無,62220,291,,0.0,0,續租。；,RPPNMLPLQHIGFBJ78CC,,,,,,
竹北市,建物,新竹縣竹北市自強北路９８號二樓之十二,0.0,住,,,1120727,土地0建物1車位0,二層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110331,89.5,1,1,1,有,有,有,19000,212,,0.0,0,,RPQNMLPLQHIGFBJ88CC,,,,,,
竹東鎮,建物,新竹縣竹東鎮光武街１１３號３樓,0.0,商,,,1120728,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850506,90.25999999999999,3,2,1,有,有,有,13000,144,,0.0,0,,RPPNMLPLQHIGFCJ88CC,,,,,,
新豐鄉,建物,新竹縣新豐鄉莊敬街５８巷２６弄４號,0.0,,鄉村區,乙種建築用地,1120817,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0690414,115.3,4,2,3,有,無,有,18000,156,,0.0,0,每月水電瓦斯費由承租人另外負擔。,RPPNMLPLQHIGFDJ98CC,,,,,,
竹北市,建物,新竹縣竹北市溪州路２２１巷５３弄５０號９樓,0.0,,特定農業區,甲種建築用地,1120814,土地0建物1車位1,九層,10,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110115,126.24,3,2,2,有,有,無,26000,206,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPPNMLQLQHIGFBJ88CC,,,,,,
竹北市,建物,新竹縣竹北市嘉豐十路５號１０樓之８,0.0,商,,,1120818,土地0建物1車位1,十層,13,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970321,42.5,1,1,1,有,有,有,18000,424,坡道平面,0.0,0,,RPQNMLQLQHIGFBJ98CC,,,,,,
竹北市,建物,新竹縣竹北市成功六街２２９號１２樓之３,0.0,住,,,1120814,土地0建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980113,235.29000000000002,3,2,2,有,有,有,28445,121,坡道平面,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPRNMLQLQHIGFBJ09CC,,,,,,
竹北市,建物,新竹縣竹北市隘口一街３號三樓之五,0.0,住,,,1120817,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0970310,38.7,2,1,1,有,有,有,21000,543,,0.0,0,含增建或未登記建物。；,RPPNMLSLQHIGFBJ09CC,,,,,,
竹北市,建物,新竹縣竹北市勝利七街二段２２號,0.0,住,,,1120818,土地0建物0車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0940920,43.33,0,1,1,有,無,有,18800,434,,0.0,0,含增建或未登記建物。；,RPPNMLTLQHIGFBJ56CC,,,,,,
竹北市,建物,新竹縣竹北市新瀧三街３３號六樓,0.0,住,,,1120820,土地0建物1車位1,六層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111030,139.37,3,2,2,有,有,有,32000,230,坡道平面,25.0,0,,RPQNMLTLQHIGFBJ66CC,,,,,,
竹北市,土地,竹仁段136地號,93.0,住,,,1120822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,13000,140,,0.0,0,住址為竹北市仁義路16巷48號格局1/0/1含增建或未登記建物。；,RPRNMLTLQHIGFBJ76CC,,,,,,
竹北市,建物,新竹縣竹北市勝利十一路２６２號三樓之六,0.0,商,,,1120821,土地0建物1車位1,三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,115.12,2,2,1,有,有,有,24000,208,坡道平面,30.03,0,,RPSNMLTLQHIGFBJ86CC,,,,,,
