鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
七堵區,租賃房屋,基隆市七堵區大華一路６１巷２-２２號,3.92,住,,,1121011,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681127,99.06,3,2,1,有,無,無,13000,131,,0.0,0,多人共同承租3；,RPOOMLLKIIIGFDC07CC,整棟(戶)出租,無,1121015~1131014,無,冷氣、熱水器、瓦斯或天然氣,一般轉租
安樂區,租賃房屋,基隆市安樂區基金一路１３５巷３２號５樓,0.0,,,,1120920,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820315,97.5,2,1,2,有,有,無,11000,113,,0.0,0,,RPPOMLLKIIIGFDC17CC,整棟(戶)出租,有,1121031~1131030,有,熱水器、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區樂利三街６９號９樓,0.0,,,,1120920,土地0建物1車位0,九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860117,118.86999999999999,3,1,1,有,有,無,18000,151,,0.0,0,,RPQOMLLKIIIGFDC27CC,整棟(戶)出租,有,1120930~1130929,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
仁愛區,租賃房屋,基隆市仁愛區南新街２２０之１號,0.0,,,,1120920,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680820,78.55,3,1,1,有,無,有,8000,102,,0.0,0,,RPROMLLKIIIGFDC37CC,整棟(戶)出租,無,1121018~1131017,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區中山二路１０５巷３８號,0.0,,,,1120919,土地0建物1車位0,全,1,透天厝,住宅用,磚石造,0380101,59.6,1,1,1,有,無,有,8000,134,,0.0,0,,RPSOMLLKIIIGFDC47CC,整棟(戶)出租,無,1121001~1130930,無,冷氣、熱水器、洗衣機,社會住宅代管
仁愛區,租賃房屋,基隆市仁愛區南榮路２２號１１樓之４,0.0,商,,,1120928,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830822,112.34,2,2,1,有,有,有,15000,134,,0.0,0,,RPPNMLMKIIIGFDC17CC,整棟(戶)出租,有,1121001~1130930,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
安樂區,租賃房屋,基隆市安樂區中和路１６８巷６弄２８號５樓,0.0,其他,,,1120928,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851202,82.09,2,1,1,有,無,有,10000,122,,0.0,0,,RPQNMLMKIIIGFDC27CC,整棟(戶)出租,無,1121003~1131002,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區觀海街１８６號１３樓,0.0,住,,,1120928,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,113.66,4,1,2,有,有,有,14000,123,,0.0,0,,RPRNMLMKIIIGFDC37CC,整棟(戶)出租,有,1121001~1130930,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區新豐街１６６號４樓,0.0,,,,1120922,土地0建物1車位0,四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,32.7,1,0,1,有,有,有,6000,183,,0.0,0,,RPSNMLMKIIIGFDC47CC,整棟(戶)出租,有,1120927~1130405,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
安樂區,租賃房屋,基隆市安樂區基金一路１８６之１號１１樓,0.0,住,,,1120928,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840118,143.53,3,2,2,有,有,有,17500,122,,0.0,0,,RPTNMLMKIIIGFDC57CC,整棟(戶)出租,無,1121001~1130930,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
