鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新竹市,建物,新竹市新竹市香山區明德路６８號,0.0,,山坡地保育區,丙種建築用地,1120724,土地0建物1車位0,全,5,透天厝,店舖、住宅,鋼筋混凝土造,0900403,18.0,1,0,1,有,無,有,5800,322,,0.0,0,,RPXNMLQLQHIGFAO47CC,,,,,,
新竹市,建物,新竹市新竹市香山區明德路６８號,0.0,,山坡地保育區,丙種建築用地,1120801,土地0建物0車位0,一層,5,套房(1房1廳1衛),店舖、住宅,鋼筋混凝土造,0900403,18.0,1,0,1,有,無,有,5800,322,,0.0,0,,RPPNMLSLQHIGFAO86CC,,,,,,
新竹市,建物,新竹市新竹市香山區明德路６８號,0.0,,山坡地保育區,丙種建築用地,1120807,土地0建物0車位0,五層,5,套房(1房1廳1衛),店舖、住宅,鋼筋混凝土造,0900403,18.0,1,0,1,有,無,有,5500,306,,0.0,0,,RPQNMLSLQHIGFAO96CC,,,,,,
新竹市,建物,新竹市新竹市香山區明德路６８號,0.0,,山坡地保育區,丙種建築用地,1120801,土地0建物0車位0,三層,5,套房(1房1廳1衛),店舖、住宅,鋼筋混凝土造,0900403,18.0,1,0,1,有,無,有,5200,289,,0.0,0,,RPRNMLSLQHIGFAO07CC,,,,,,
新竹市,建物,新竹市新竹市中央路１５０號二十六樓之１,0.0,住,,,1120815,土地0建物1車位1,二十六層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0961101,240.06,4,2,2,有,有,有,40000,167,坡道平面,27.1,0,,RPSNMLSLQHIGFAO17CC,,,,,,
新竹市,房地(土地+建物),新竹市新竹市五福路一段５５０巷４０號,90.57,,山坡地保育區,丙種建築用地,1120828,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0840126,183.56,6,2,3,有,有,有,17000,93,,0.0,0,,RPPNMLTLQHIGFAO96CC,,,,,,
新竹市,建物,新竹市新竹市香北一路１９１巷８號四樓之５,0.0,住,,,1120811,土地0建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950731,27.37,1,0,1,有,有,有,7000,256,,0.0,0,水電費及網路費由承租人負擔。,RPQNMLTLQHIGFAO07CC,,,,,,
新竹市,建物,新竹市新竹市明湖路７２９號,0.0,其他,,,1120802,土地0建物1車位0,一層,4,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0940220,44.69,1,0,1,有,有,有,15000,336,,0.0,0,每月水電費由承租人負擔。,RPRNMLTLQHIGFAO17CC,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市港北路６號９F之２,13.99,商,,,1120826,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090917,141.42000000000002,2,2,2,有,有,有,22500,159,坡道平面,46.21,0,,RPSNMLTLQHIGFAO27CC,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市港北路６號９F之２,13.99,商,,,1120826,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090917,141.42000000000002,2,2,2,有,有,有,22500,159,坡道平面,46.21,0,,RPQNMLKMQHIGFAO88CC,,,,,,
