鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
斗六市,租賃房屋,雲林縣斗六市中山路６０１號,191.06,,一般農業區,甲種建築用地,1120905,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.22,15,0,15,有,無,有,4000,247,,0.0,0,,RPRNMLPLRHIGFAP96CC,分租套房,無,1120905~1130904,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市嘉東南路４８號,96.0,,特定農業區,甲種建築用地,1120831,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0960208,17.76,6,0,6,有,無,有,3500,197,,0.0,0,,RPSNMLPLRHIGFAP07CC,分租套房,無,1120901~1130831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市嘉東南路５０巷２０號,92.0,,特定農業區,甲種建築用地,1120914,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0960208,12.6,8,0,8,有,無,有,3500,278,,0.0,0,,RPTNMLPLRHIGFAP17CC,分租套房,無,1120914~1130913,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市民生路８２號,197.48,商,,,1120828,土地2建物0車位0,三層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,20.01,38,0,38,有,無,有,7000,350,,0.0,0,,RPUNMLPLRHIGFAP27CC,分租套房,無,1120901~1130831,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市民生路８２號,197.48,商,,,1120828,土地2建物0車位0,七層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,23.01,38,0,38,有,無,有,6000,261,,0.0,0,,RPVNMLPLRHIGFAP37CC,分租套房,無,1120901~1130831,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市民生路８２號,197.48,商,,,1120829,土地2建物0車位0,二層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,20.01,38,0,38,有,無,有,7000,350,,0.0,0,,RPWNMLPLRHIGFAP47CC,分租套房,無,1120901~1130831,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市民生路８２號,197.48,商,,,1120831,土地2建物0車位0,七層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,18.76,38,0,38,有,無,有,6000,320,,0.0,0,,RPXNMLPLRHIGFAP57CC,分租套房,無,1120901~1130831,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市民生路８２號,197.48,商,,,1120831,土地2建物0車位0,六層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,21.6,38,0,38,有,無,有,6500,301,,0.0,0,,RPOOMLPLRHIGFAP76CC,分租套房,無,1120901~1130731,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市民生路８２號,197.48,商,,,1120831,土地2建物0車位0,四層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,20.01,38,0,38,有,無,有,7000,350,,0.0,0,,RPPOMLPLRHIGFAP86CC,分租套房,無,1120901~1130831,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市民生路８２號,197.48,商,,,1120831,土地2建物0車位0,三層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,20.34,38,0,38,有,無,有,6500,320,,0.0,0,,RPQOMLPLRHIGFAP96CC,分租套房,無,1120901~1130630,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
