鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化七街３２巷８號,77.25,住,,,1120806,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0840726,130.37,4,2,3,有,無,有,15000,115,,0.0,0,,RPQNMLOLQHIGFAU17CC,,,,,,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里一街７７號,136.0,住,,,1120821,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0900924,191.17,3,2,3,有,無,有,13000,68,,0.0,0,,RPRNMLOLQHIGFAU27CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市南京路２０３號２樓５,11.81,商,,,1120810,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070427,70.25,1,1,2,有,有,有,20000,285,,0.0,0,,RPSNMLOLQHIGFAU37CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村５４號５F-２,16.98,住,,,1120819,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840811,66.06,2,1,1,有,無,有,13000,197,,0.0,0,,RPUNMLOLQHIGFAU57CC,,,,,,
吉安鄉,建物,花蓮縣吉安鄉中原路７２７號一樓,0.0,住,,,1120810,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0810122,77.64,0,0,0,無,無,有,15000,193,,0.0,0,,RPWNMLOLQHIGFAU77CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國興一街９５之９號,13.55,其他,,,1120730,土地1建物1車位0,一層,8,華廈(10層含以下有電梯),倉儲,鋼筋混凝土造,0810930,88.73,3,2,2,有,有,有,15000,169,,0.0,0,含管理費、稅金或水電等費用。；,RPPNMLPLQHIGFAU17CC,,,,,,
花蓮市,建物,花蓮縣花蓮市中美路２４８號,0.0,商,,,1120823,土地0建物0車位0,三層,4,套房(1房1廳1衛),住家用,鋼筋混擬土、鋼骨或鋼骨混合造,1110526,39.64,1,0,1,有,無,有,8000,202,,0.0,0,,RPQNMLPLQHIGFAU27CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美路１１１之２號,55.66,商,,,1120810,土地1建物1車位0,見其他登記事項,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,1051011,306.76,0,0,0,無,無,有,40000,130,,0.0,0,,RPRNMLPLQHIGFAU37CC,,,,,,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉志學新?２９之１號,46.3,住,,,1120823,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,138.96,4,2,2,有,無,有,13500,97,,0.0,0,,RPUNMLPLQHIGFAU67CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美三街７０號２樓之２,3.74,住,,,1120811,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830518,119.12,3,2,2,有,無,有,16800,141,,0.0,0,,RPVNMLPLQHIGFAU77CC,,,,,,
