鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
民雄鄉,土地,雙援段93-13地號,4.33,,特定農業區,甲種建築用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,74533,17213,,0.0,0,協議價購；,RPTPMLRKPHIGFCQ57EA,0.0,0.0,0.0,無,0074
民雄鄉,土地,雙援段93-14地號,8.0,,特定農業區,甲種建築用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,137600,17200,,0.0,0,協議價購；,RPUPMLRKPHIGFCQ67EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段98-3地號,115.0,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,172500,1500,,0.0,0,協議價購；,RPVPMLRKPHIGFCQ77EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段98-4地號,115.0,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,172500,1500,,0.0,0,協議價購；,RPWPMLRKPHIGFCQ87EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段98-5地號,170.0,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,272000,1600,,0.0,0,協議價購；,RPXPMLRKPHIGFCQ97EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段99-1地號,202.41,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,323855,1600,,0.0,0,協議價購；,RPOQMLRKPHIGFCQ17EA,0.0,0.0,0.0,無,0076
水上鄉,土地,三和段1481地號,34.87,農,,,1120707,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,22942,,0.0,0,未登記建物；,RPTNMLOKPHIGFDQ07DA,0.0,0.0,0.0,無,
水上鄉,土地,新三界埔段1563-1地號,22.76,,鄉村區,乙種建築用地,1120710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,227201,9982,,0.0,0,,RPUNMLOKPHIGFDQ17DA,0.0,0.0,0.0,無,
中埔鄉,土地,石頭厝段83-9地號,91.75,,鄉村區,乙種建築用地,1120706,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,980000,10681,,0.0,0,未登記建物；,RPUNMLRJPHIGFDQ37DA,0.0,0.0,0.0,無,0077
民雄鄉,房地(土地+建物),嘉義縣民雄鄉平和村援３７３號,81.0,,特定農業區,甲種建築用地,1120701,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840614,133.71,3,2,2,有,無,3600000,26924,,0.0,0,,RPPNMLQKPHIGFCQ76DA,129.89,0.0,3.82,無,
朴子市,房地(土地+建物),嘉義縣朴子市仁和二路１３７號八樓之３８,5.87,住,,,1120703,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950828,24.98,1,0,1,有,有,1240000,49640,,0.0,0,,RPPNMLTJPHIGFBQ86DA,13.46,0.0,1.6,有,
朴子市,房地(土地+建物),嘉義縣朴子市新吉庄５６２號,83.98,,特定農業區,甲種建築用地,1120707,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0970905,141.38,4,2,3,有,無,6000000,42439,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLNKPHIGFBQ76DA,118.71,22.67,0.0,無,
義竹鄉,土地,溪洲段溪洲小段259地號,5311.0,,特定農業區,農牧用地,1120705,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4001100,753,,0.0,0,,RPQNMLTKPHIGFBQ07DA,0.0,0.0,0.0,無,
梅山鄉,土地,梅北段1945-3地號,285.8,,,,1120706,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6160000,21554,,0.0,0,,RPQNMLQJPHIGFEQ96DA,0.0,0.0,0.0,無,0078
民雄鄉,土地,雙援段99-1地號,259.59,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,415345,1600,,0.0,0,協議價購；,RPPQMLRKPHIGFCQ27EA,0.0,0.0,0.0,無,0076
民雄鄉,土地,雙援段116-17地號,347.5,,特定農業區,農牧用地,1120704,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,634250,1825,,0.0,0,協議價購；,RPRQMLRKPHIGFCQ47EA,0.0,0.0,0.0,無,0080
民雄鄉,土地,雙援段116-17地號,347.5,,特定農業區,農牧用地,1120704,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,241125,694,,0.0,0,協議價購；,RPSQMLRKPHIGFCQ57EA,0.0,0.0,0.0,無,0080
民雄鄉,土地,雙援段116-17地號,30.12,,特定農業區,農牧用地,1120704,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,69021,2292,,0.0,0,協議價購；,RPQOMLRKPHIGFCQ17EA,0.0,0.0,0.0,無,0072
民雄鄉,土地,雙援段何厝小段348-3地號,66.12,,特定農業區,農牧用地,1120704,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,137421,2078,,0.0,0,協議價購；,RPROMLRKPHIGFCQ27EA,0.0,0.0,0.0,無,0072
民雄鄉,土地,雙援段116-17地號,15.06,,特定農業區,農牧用地,1120704,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,34509,2291,,0.0,0,協議價購；,RPSOMLRKPHIGFCQ37EA,0.0,0.0,0.0,無,0072
