鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
永康區,建物,臺南市永康區復國路６２號四樓之５,0.0,住,,,1120513,土地0建物1車位0,四層,,住宅大樓(11層含以上有電梯),,,,156.24,3,2,2,有,有,有,22000,141,,0.0,0,,RPVNMLPLNHIGFKD76CC
永康區,建物,臺南市永康區中山南路４９０巷２弄８號幾樓之２,0.0,住,,,1120519,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800513,140.83,4,2,2,有,有,有,25000,178,,0.0,0,,RPWNMLPLNHIGFKD86CC
永康區,建物,臺南市永康區華興街６１號,0.0,住,,,1120507,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0771201,26.45,0,1,1,有,無,無,11000,416,,0.0,0,,RPXNMLPLNHIGFKD96CC
永康區,房地(土地+建物),臺南市永康區中華路９１５號,124.5,住,,,1120523,土地2建物1車位0,全,5,透天厝,店舖、住宅、自用貯藏室。,鋼筋混凝土造,0821123,425.46,7,0,4,有,無,有,50000,118,,0.0,0,,RPOOMLPLNHIGFKD78CC
永康區,建物,臺南市永康區正南五街２８９巷８８號四樓,0.0,住,,,1120517,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830413,25.020000000000003,1,1,1,有,無,有,5500,220,,0.0,0,,RPPOMLPLNHIGFKD88CC
永康區,房地(土地+建物),臺南市永康區中正南路６４０之２號,76.38,住,,,1120525,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0731116,166.85,0,0,3,有,無,無,25000,150,,0.0,0,,RPROMLPLNHIGFKD09CC
永康區,建物,臺南市永康區勝利里勝利街１９７巷８弄２之１０號四樓,0.0,住,,,1120522,土地0建物1車位0,四層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790619,38.32,1,0,1,有,有,有,5700,149,,0.0,0,,RPSOMLPLNHIGFKD56CC
麻豆區,建物,臺南市麻豆區南勢１-１０號,0.0,工,,,1120523,土地0建物1車位0,見其他登記事項,1,工廠,廠房,鋼骨構造有牆,1110425,409.97,1,0,2,有,無,有,78000,,,0.0,0,,RPPNMLPLNHIGFFD28CC
安南區,房地(土地+建物)+車位,臺南市安南區樂活一街８號４樓,14.96,住,,,1120515,土地1建物1車位1,四層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100526,127.27,2,2,2,有,有,有,27600,217,坡道平面,23.33,0,,RPQNMLPLNHIGFBD97CC
安南區,土地,總頭段509地號,506.13,住,,,1120522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,32000,63,,0.0,0,承租地坪約153.1坪，承租未保存登記建物約101坪。,RPRNMLPLNHIGFBD08CC
