鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
鹽水區,土地,田寮段177-28地號,283.5,,鄉村區,乙種建築用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1425000,5026,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOLPHIGFDD18EA,0.0,0.0,0.0,無,0217
新營區,房地(土地+建物),臺南市新營區忠政里中正路３９巷１３５之１２號,101.6,住,,,1120717,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0650702,121.2,3,1,2,有,無,3000000,24752,,0.0,0,買賣所衍生之規費，代書費由買方負擔。增值稅買.賣雙方各半負擔。頂樓加蓋；,RPPNMLPLPHIGFDD28EA,121.2,0.0,0.0,無,
白河區,房地(土地+建物),臺南市白河區河東里糞箕湖１３９之１６號,700.58,住,,,1120710,土地3建物1車位0,全,一層,透天厝,住家用,磚造,0641100,94.4,3,2,2,有,無,9800000,103814,,0.0,0,河保段895地號屬公共設施保留地道路用地，河保段896地號屬農業區，河保段887地號屬住宅區。,RPPNMLKLPHIGFED77DA,94.4,0.0,0.0,無,0218
南區,房地(土地+建物),臺南市南區府緯街１０７號六樓之３,5.01,住,,,1120713,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801102,28.11,1,0,1,有,有,1250000,44468,,0.0,0,,RPQNMLLLPHIGFCD77DA,16.0,0.0,0.0,有,
安南區,土地,城西段651-6地號,10.29,都市：其他:道路用地,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,146189,14207,,0.0,0,協議價購；,RPQNMLSKPHIGFBD28DA,0.0,0.0,0.0,無,0198
安南區,房地(土地+建物),臺南市安南區安和路一段１５０巷１９號,84.4,住,,,1120706,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0661027,85.6,4,2,2,有,無,9450000,110397,,0.0,0,,RPRNMLSKPHIGFBD38DA,85.6,0.0,0.0,無,
中西區,土地,檨仔林段364地號,88.16,都市：其他:細部計畫道路用地,,,1120713,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,56715,,0.0,0,包含公共設施保留地用地；,RPVNMLNKPHIGFAD18DA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區大勇街６３號,14.58,住,,,1120708,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700212,27.71,4,4,2,有,無,700000,25262,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,RPSNMLLLPHIGFAD77DA,27.71,0.0,0.0,無,
安南區,土地,城西段651-6地號,10.29,都市：其他:道路用地,,,1120713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,146189,14207,,0.0,0,協議價購；,RPQNMLOKPHIGFBD87DA,0.0,0.0,0.0,無,0198
安南區,土地,國安段464地號,111.08,都市：其他:細部計畫道路用地,,,1120718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2235180,20122,,0.0,0,包含公共設施保留地用地；,RPSPMLLLPHIGFBD08DA,0.0,0.0,0.0,無,0221
安南區,土地,佃西段223地號,6.4,住,,,1120703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,65000,10156,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLRJPHIGFBD58DA,0.0,0.0,0.0,無,0222
東山區,土地,新枋子林段178地號,221.42,,鄉村區,乙種建築用地,1120720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2679200,12100,,0.0,0,,RPWNMLKLPHIGFED48DA,0.0,0.0,0.0,無,
新營區,房地(土地+建物),臺南市新營區中正路３７巷３４號,183.43,住,,,1120708,土地9建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0671005,126.98,5,2,2,有,無,6900000,54339,,0.0,0,,RPQNMLOLPHIGFDD28EA,126.98,0.0,0.0,無,
柳營區,房地(土地+建物),臺南市柳營區柳營５２之８１號,74.23,住,,,1120714,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830601,150.85,3,1,2,有,無,1300000,8618,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOLPHIGFDD48EA,127.7,8.75,14.4,無,0223
西港區,土地,西埔段219地號,15.6,,鄉村區,乙種建築用地,1120701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,51282,,0.0,0,畸零地或有合併使用效益；,RPQNMLNKPHIGFGD28DA,0.0,0.0,0.0,無,
安南區,土地,城西段521地號,1.98,都市：其他:道路用地,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,34254,17300,,0.0,0,協議價購；,RPVNMLTKPHIGFBD88DA,0.0,0.0,0.0,無,
安南區,土地,鹽田段1139-6地號,1030.27,都市：其他:遊樂區,,,1120701,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10284681,9983,,0.0,0,,RPTNMLLLPHIGFBD97DA,0.0,0.0,0.0,無,
安南區,土地,城西段526-4地號,18.6,都市：其他:道路用地,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,321780,17300,,0.0,0,協議價購；,RPOOMLTKPHIGFBD28DA,0.0,0.0,0.0,無,0224
安南區,土地,城西段531-2地號,22.47,都市：其他:道路用地,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,388731,17300,,0.0,0,協議價購；,RPROMLTKPHIGFBD58DA,0.0,0.0,0.0,無,0225
中西區,房地(土地+建物)+車位,臺南市中西區五妃街２５８號三樓之１５,22.46,住,,,1120708,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931203,153.14,3,2,2,有,有,12000000,85857,坡道平面,27.35,1200000,陽台外推；,RPVOMLNKPHIGFAD28DA,82.4,0.0,10.31,有,
安南區,土地,港西段685地號,1.79,都市：其他:道路用地,,,1120714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,30941,17285,,0.0,0,協議價購；,RPVOMLTKPHIGFBD98DA,0.0,0.0,0.0,無,0119
永康區,房地(土地+建物)+車位,臺南市永康區勝華街９８巷６號十四樓之５,23.59,住,,,1120706,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土構造,1120309,152.04000000000002,3,1,2,有,有,9270000,60971,坡道平面,32.49,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLOLPHIGFKD88DA,69.21,0.0,10.41,有,0227
安南區,土地,城西段516地號,49.83,都市：其他:道路用地,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,862059,17300,,0.0,0,協議價購；,RPRNMLTKPHIGFBD48DA,0.0,0.0,0.0,無,
安南區,土地,城西段519地號,28.39,都市：其他:道路用地,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,491061,17297,,0.0,0,協議價購；,RPUNMLTKPHIGFBD78DA,0.0,0.0,0.0,無,0228
南區,房地(土地+建物),臺南市南區惠南街１０８號二樓之４,8.35,住,,,1120701,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780204,35.5,1,1,1,有,有,1800000,50704,,0.0,0,陽台外推；其他增建；,RPSOMLOLPHIGFCD38DA,24.39,0.0,2.83,有,
下營區,土地,營南段388-3地號,108.48,住,,,1120716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3800000,35029,,0.0,0,含土地增值稅或其他稅費723038元；,RPPNMLPLPHIGFFD38DA,0.0,0.0,0.0,無,
安南區,土地,城西段534地號,12.22,都市：其他:道路用地,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,211348,17295,,0.0,0,協議價購；,RPSOMLTKPHIGFBD68DA,0.0,0.0,0.0,無,0229
安南區,土地,港西段687地號,14.17,都市：其他:道路用地,,,1120714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,245055,17294,,0.0,0,協議價購；,RPSNMLKLPHIGFBD77DA,0.0,0.0,0.0,無,0230
安南區,土地,港西段688地號,23.47,都市：其他:道路用地,,,1120714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,406031,17300,,0.0,0,協議價購；,RPVNMLKLPHIGFBD08DA,0.0,0.0,0.0,無,
南區,土地,南山段246地號,101.0,住,,,1120717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1650000,16337,,0.0,0,未登記建物；,RPPNMLOLPHIGFCD97DA,0.0,0.0,0.0,無,
麻豆區,土地,麻工段209地號,801.08,工,,,1120717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24721329,30860,,0.0,0,政府機關標讓售；,SPUNMLOKPHIGFFD78DA,0.0,0.0,0.0,無,
安南區,土地,港西段683-2地號,3.48,都市：其他:道路用地,,,1120714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,60204,17300,,0.0,0,協議價購；,RPTOMLTKPHIGFBD78DA,0.0,0.0,0.0,無,
安平區,建物,臺南市安平區安億路１３７號,0.0,,,,1120718,土地0建物1車位0,全,二層,透天厝,辦公用,鋼筋混凝土、無牆鋼鐵造,0771202,2388.59,1,1,1,有,無,35500000,14862,,0.0,0,,RPPNMLTKPHIGFAD18DA,2380.54,0.0,8.05,無,0231
北區,土地,小北段1079地號,15.86,,,,1120714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,670000,42245,,0.0,0,包含公共設施保留地用地；,RPOOMLKLPHIGFAD37DA,0.0,0.0,0.0,無,0104
安南區,土地,城西段531地號,45.3,都市：其他:道路用地,,,1120714,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,783690,17300,,0.0,0,協議價購；,RPQOMLTKPHIGFBD48DA,0.0,0.0,0.0,無,0233
安南區,土地,公學段263-1地號,13.12,,,,1120719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,7622,,0.0,0,包含公共設施保留地用地；,RPRPMLLLPHIGFBD97DA,0.0,0.0,0.0,無,0002
