鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,13.75,商,,,1120730,土地1建物1車位1,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.87,3,2,2,有,無,16350000,116732,坡道平面,25.37,1350000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	13.76 	平方公尺,RPVNMLLKQHIGFFK66CB,中央世紀,A棟7-11F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,9.05,商,,,1120731,土地1建物1車位1,十九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.92,2,2,1,有,無,11050000,113395,坡道平面,23.26,1450000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	9.06 	平方公尺,RPWNMLLKQHIGFFK76CB,中央世紀,A棟5-19F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,9.16,商,,,1120730,土地1建物1車位1,七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.5,2,2,1,有,無,9940000,108604,坡道機械,13.96,650000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	9.16 	平方公尺,RPXNMLLKQHIGFFK86CB,中央世紀,A棟9-7F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,9.16,商,,,1120730,土地1建物1車位1,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.8,2,2,1,有,無,11950000,122750,坡道平面,23.26,1450000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	9.16 	平方公尺,RPOOMLLKQHIGFFK68CB,中央世紀,A棟9-14F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,9.16,商,,,1120729,土地1建物1車位1,十六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.8,2,2,1,有,無,10980000,111410,坡道平面,23.26,1450000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	9.16 	平方公尺,RPPOMLLKQHIGFFK78CB,中央世紀,A棟9-16F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,15.57,商,,,1120729,土地1建物1車位1,十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.67,3,2,2,有,無,17900000,113128,坡道平面,23.26,1450000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分0.01平方公尺，共計移轉面積15.58平方公尺,RPQOMLLKQHIGFFK88CB,中央世紀,A棟10-10F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,15.57,商,,,1120729,土地1建物1車位1,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.67,3,2,2,有,無,19990000,123031,坡道平面,23.26,2100000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分0.01平方公尺，共計移轉面積15.58平方公尺,RPROMLLKQHIGFFK98CB,中央世紀,A棟10-14F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,15.57,商,,,1120729,土地1建物1車位1,十六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.81,3,2,2,有,無,19270000,121862,坡道平面,21.4,1550000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分0.01平方公尺，共計移轉面積15.58平方公尺,RPSOMLLKQHIGFFK09CB,中央世紀,A棟10-16F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,15.57,商,,,1120729,土地1建物1車位1,十七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.67,3,2,2,有,無,19100000,120006,坡道平面,23.26,1650000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分0.01平方公尺，共計移轉面積15.58平方公尺,RPPNMLMKQHIGFFK78CB,中央世紀,A棟10-17F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,15.07,商,,,1120729,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.31,3,2,2,有,無,16830000,108330,坡道平面,23.26,1550000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	15.08 	平方公尺,RPQNMLMKQHIGFFK88CB,中央世紀,B棟1-2F號,
