編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLOKPHIGFAU07DA,5,21.79,見其他登記事項,鋼筋混凝土造,107年3月22日,五層,四層 陽台,全筆移轉
RPSNMLOKPHIGFAU07DA,5,18.62,共有部份,鋼筋混凝土造,107年3月22日,五層,,持分移轉
RPSPMLNKPHIGFAU17DA,,44.41,見其他登記事項,鋼筋混凝土造,112年4月12日,五層,四層 陽台,全筆移轉
RPQPMLNKPHIGFAU96DA,,44.41,見其他登記事項,鋼筋混凝土造,112年4月12日,五層,三層 陽台,全筆移轉
RPSPMLNKPHIGFAU17DA,,18.21,共有部份,鋼筋混凝土造,112年4月12日,五層,,持分移轉
RPQPMLNKPHIGFAU96DA,,18.21,共有部份,鋼筋混凝土造,112年4月12日,五層,,持分移轉
RPQNMLOKPHIGFAU86DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPTPMLNKPHIGFAU27DA,,48.57,見其他登記事項,鋼筋混凝土造,112年4月12日,五層,五層 陽台,全筆移轉
RPRPMLNKPHIGFAU07DA,,48.57,見其他登記事項,鋼筋混凝土造,112年4月12日,五層,四層 陽台,全筆移轉
RPTPMLNKPHIGFAU27DA,,19.95,共有部份,鋼筋混凝土造,112年4月12日,五層,,持分移轉
RPRPMLNKPHIGFAU07DA,,19.95,共有部份,鋼筋混凝土造,112年4月12日,五層,,持分移轉
RPWPMLKLOHIGFAU27DA,28,89.97,住家用,鋼筋混凝土造,84年2月6日,五層,五層 陽台,全筆移轉
RPWPMLKLOHIGFAU27DA,28,12.82,共有部份,鋼筋混凝土造,84年2月6日,五層,,持分移轉
RPVNMLOKPHIGFAU37DA,29,38.48,住家用,鋼筋混凝土造,83年8月1日,八層,七層 陽台 花台,全筆移轉
RPVNMLOKPHIGFAU37DA,29,44.97,共有部份,鋼筋混凝土造,83年8月1日,八層,,持分移轉
RPRNMLQJPHIGFCU27DA,,38.13,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓,持分移轉
RPQNMLRKPHIGFBU27DA,,113.80,住家用,木石磚造（磚石造）,,一層,一層 騎樓,全筆移轉
RPRNMLRKPHIGFBU37DA,39,7.47,見其他登記事項,鋼筋混凝土造,73年1月14日,四層,,持分移轉
RPRNMLRKPHIGFBU37DA,39,74.87,住家用,鋼筋混凝土造,73年1月14日,四層,三層,全筆移轉
