鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮宜三路一段１６８之５號,123.92,,特定農業區,甲種建築用地,1120531,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1111110,234.93,5,2,6,有,無,15000000,63849,,0.0,0,,RPPNMLMJOHIGFBG67DA,224.73,0.0,10.2,有,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉壯六路８１之１６號,75.5,,特定農業區,甲種建築用地,1120512,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850213,157.1,4,2,3,有,無,6800000,43285,,0.0,0,一樓空地約3坪其他增建；,RPROMLMJOHIGFBG97DA,138.46,1.0,17.64,無,
壯圍鄉,土地,壯東段462地號,938.0,,特定農業區,農牧用地,1120505,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,2345,,0.0,0,,RPSOMLMJOHIGFBG08DA,0.0,0.0,0.0,無,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮西寧路１３０號四樓,20.07,住,,,1120516,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840311,77.27,3,1,1,有,有,4500000,58237,,0.0,0,窗戶外推鐵窗其他增建；,RPQOMLNKOHIGFAG97DA,61.43,0.0,0.0,有,0396
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮月眉路１０６號,116.59,,特定農業區,甲種建築用地,1120506,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0841206,174.05,4,2,4,有,無,10000000,57455,,0.0,0,1~2樓空地增建約5坪其他增建；,RPXNMLPJOHIGFAG68DA,148.32,25.73,0.0,無,
五結鄉,房地(土地+建物),宜蘭縣五結鄉孝威南路１９之８號九樓,14.11,,特定農業區,甲種建築用地,1120522,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840524,54.04,0,0,1,有,有,2500000,46262,,0.0,0,,RPRNMLQJOHIGFAG18DA,27.24,0.0,8.2,有,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮北成路二段１巷９７號三樓,29.88,,特定農業區,甲種建築用地,1120519,土地2建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850117,128.06,3,2,2,有,無,5800000,45291,坡道平面,0.0,0,,RPRNMLTJOHIGFAG48DA,65.78,0.0,7.56,有,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮復興路三段３８８巷４７弄３０號,128.9,,特定農業區,甲種建築用地,1120522,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070314,210.73,4,2,5,有,無,15500000,73554,,0.0,0,,RPROMLKMNHIGFAG87DA,197.13,0.0,13.6,無,0397
三星鄉,房地(土地+建物),宜蘭縣三星鄉行健五路２３６號,1724.0,,特定農業區,農牧用地,1120520,土地1建物1車位0,全,二層,透天厝,農業用,鋼筋混凝土（ＲＣ）,1120221,313.36,5,2,6,有,無,25000000,79780,,0.0,0,,RPXNMLOKOHIGFAG68DA,307.6,0.0,5.76,無,0398
三星鄉,房地(土地+建物),宜蘭縣三星鄉行健五路２３０號,1637.8,,特定農業區,農牧用地,1120520,土地1建物1車位0,全,二層,透天厝,農業用,鋼筋混凝土造,1120221,295.62,5,2,6,有,無,25000000,84568,,0.0,0,,RPPOMLOKOHIGFAG97DA,289.9,0.0,5.72,無,0399
頭城鎮,土地,拔雅林一段134-2地號,49.89,住,,,1120522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2781866,55760,,0.0,0,政府機關標讓售；,RPPNMLQKOHIGFBG28EA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉鹿埔路３９４巷２７弄１０１號,1099.53,,特定農業區,農牧用地,1120508,土地1建物2車位0,全,一層,透天厝,其他,鋼筋混凝土造,1100422,147.25,0,2,1,有,無,16200000,110017,,0.0,0,,RPQNMLPKOHIGFAG18EA,147.25,0.0,0.0,無,0400
