編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLMLQHIGFAI58DA,1,6.62,本共有部分之項目有門廊、梯廳、電信室、台電配電室、停車空間及戶外安全梯等６項,鋼筋混凝土構造,111年10月20日,五層,,持分移轉
RPUNMLMLQHIGFAI68DA,1,.19,儲藏室,鋼筋混凝土構造,111年10月20日,五層,一層,持分移轉
RPUNMLMLQHIGFAI68DA,1,.04,本共有部分之項目有昇降機、電信室、樓梯間、戶外安全梯、梯廳、水塔空間及管理維護使用空間等７項,鋼筋混凝土構造,111年10月20日,五層,,持分移轉
RPUNMLMLQHIGFAI68DA,1,6.62,本共有部分之項目有門廊、梯廳、電信室、台電配電室、停車空間及戶外安全梯等６項,鋼筋混凝土構造,111年10月20日,五層,,持分移轉
RPVOMLLLQHIGFAI78DA,29,18.07,共有部份,鋼筋混凝土造,83年11月29日,十六層,,持分移轉
RPVOMLLLQHIGFAI78DA,29,95.01,住家用,鋼筋混凝土造,83年11月29日,十六層,十層 陽台 花台,全筆移轉
RPQNMLSKQHIGFAI78DA,30,35.31,住家用,鋼筋混凝土造,82年4月23日,八層,三層,全筆移轉
RPQNMLSKQHIGFAI78DA,30,20.90,共有部份,鋼筋混凝土造,82年4月23日,八層,,持分移轉
RPQNMLNLQHIGFAI38DA,32,110.91,住家用,鋼筋混凝土加強磚造,80年5月8日,二層,一層 二層 陽台 騎樓 電梯樓梯間,全筆移轉
RPSNMLLLQHIGFAI38DA,42,15.44,住家用,鋼筋混凝土造,70年4月21日,九層,九層,全筆移轉
RPSNMLLLQHIGFAI38DA,42,13.99,住家用,鋼筋混凝土造,70年4月21日,九層,九層,全筆移轉
RPRNMLPLQHIGFAI68DA,27,64.85,住家用,鋼筋混凝土造,85年3月11日,二十層,十四層 陽台 花台,全筆移轉
RPSNMLLLQHIGFAI38DA,42,5.16,共有部份,鋼筋混凝土造,70年4月21日,九層,,持分移轉
RPRNMLPLQHIGFAI68DA,27,18.07,共有部份,鋼筋混凝土造,85年3月11日,二十層,,持分移轉
RPSNMLLLQHIGFAI38DA,42,5.16,共有部份,鋼筋混凝土造,70年4月21日,九層,,持分移轉
RPQOMLOKQHIGFAI48DA,30,23.92,共有部份,鋼筋混凝土造,82年2月19日,七層,,持分移轉
RPQOMLOKQHIGFAI48DA,30,58.59,住家用,鋼筋混凝土造,82年2月19日,七層,七層 陽台,全筆移轉
RPSNMLPLQHIGFAI78DA,39,78.72,集合住宅,鋼筋混凝土造,73年2月20日,五層,五層,全筆移轉
RPSNMLPLQHIGFAI78DA,39,8.71,共有部份,鋼筋混凝土造,73年2月20日,五層,,持分移轉
RPQNMLOLQHIGFAI48DA,28,49.36,住家用,鋼筋混凝土造,84年5月19日,十五層,四層 陽台,全筆移轉
