鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市東區關新路１８８號１６樓之１０,0.0,住,,,1120515,土地0建物1車位1,見其他登記事項,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1001121,137.91,3,2,2,有,有,有,41529,301,坡道平面,0.0,0,,RPVNMLRJOHIGFAO96CC
新竹市,建物,新竹市新竹市光華二街１號-３４,0.0,住,,,1120606,土地0建物1車位0,九層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821104,50.56,1,0,1,有,有,有,9000,178,,0.0,0,,RPWNMLRJOHIGFAO07CC
新竹市,建物,新竹市新竹市埔頂路２５３之１號４樓,0.0,住,,,1120527,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860805,136.43,4,2,2,有,有,有,27000,198,,0.0,0,租金含管理費。,RPRNMLTJOHIGFAO76CC
新竹市,建物,新竹市新竹市北大路１６９號,0.0,商,,,1120515,土地0建物2車位0,見其他登記事項,12,店面(店鋪),住家用,鋼筋混凝土造,0841209,241.47,0,0,0,無,無,無,130845,542,,0.0,0,租金不含管理費含稅金管理費每月6000元,RPPNMLNKOHIGFAO68CC
新竹市,建物,新竹市新竹市北新街１３１號１０樓之３２,0.0,住,,,1120526,土地0建物1車位1,十層,10,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0980319,64.73,2,1,1,有,有,有,15000,193,坡道平面,0.08,2500,,RPQNMLNKOHIGFAO78CC
新竹市,建物,新竹市新竹市中華路三段１０號１４樓之９,0.0,商,,,1120601,土地0建物1車位0,十四層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0890417,41.769999999999996,1,0,1,有,有,有,11000,263,,0.0,0,水電費由承租人負擔。,RPRNMLNKOHIGFAO88CC
新竹市,建物,新竹市新竹市明湖路１０５０巷１６０號３樓,0.0,,山坡地保育區,丙種建築用地,1120605,土地0建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831114,41.09,1,1,1,有,有,有,9100,221,,0.0,0,水電費、瓦斯費由承租人負擔。,RPSNMLNKOHIGFAO98CC
新竹市,建物,新竹市新竹市愛國路３０號１３樓,0.0,商,,,1120524,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110225,104.88,3,1,1,有,有,有,23400,223,,0.0,0,,RPPNMLOKOHIGFAO78CC
新竹市,房地(土地+建物)+車位,新竹市新竹市金山東三街３２號,72.71,住,,,1120525,土地1建物1車位1,全,4,透天厝,住宅、停車空間,鋼筋混凝土造,0870831,204.79,6,2,4,有,有,有,60000,293,一樓平面,0.0,0,整棟租賃包含停車位,RPPNMLPKOHIGFAO88CC
新竹市,房地(土地+建物),新竹市新竹市東大路一段３９巷２１號,22.0,住,,,1120605,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0650105,78.74,2,0,1,有,無,有,29000,368,,0.0,0,,RPQNMLPKOHIGFAO98CC
新竹市,房地(土地+建物),新竹市新竹市南港街２３號,18258.6,,特定農業區,丁種建築用地,1120531,土地1建物3車位0,見其他登記事項,3,工廠,工業用,鋼造,0830411,11282.97,0,0,0,無,無,有,2450000,,,0.0,0,,RPPNMLQKOHIGFAO98CC
新竹市,建物,新竹市新竹市牛埔路１６０巷１號９樓之５,0.0,住,,,1120609,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830205,106.7,3,2,2,有,有,有,16000,150,,0.0,0,,RPPNMLRKOHIGFAO09CC
新竹市,建物,新竹市新竹市明湖路１０５０巷５９號,0.0,,山坡地保育區,丙種建築用地,1120610,土地0建物1車位0,一層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830323,39.129999999999995,1,0,1,有,無,有,8000,204,,0.0,0,,RPQNMLRKOHIGFAO56CC
新竹市,建物,新竹市新竹市光華街９５巷３號３樓之３,0.0,住,,,1120611,土地0建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,,44.45,1,0,1,有,有,有,10000,225,,0.0,0,,RPRNMLRKOHIGFAO66CC
新竹市,建物,新竹市新竹市南門街７９號６樓之２,0.0,商,,,1120613,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,84.91999999999999,3,2,1,有,有,有,18000,212,,0.0,0,,RPSNMLRKOHIGFAO76CC
新竹市,建物,新竹市新竹市牛埔北路１８７之１３號２樓,0.0,,鄉村區,乙種建築用地,1120614,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840118,123.14,3,2,2,有,有,有,15000,122,,0.0,0,,RPTNMLRKOHIGFAO86CC
新竹市,建物,新竹市新竹市北新街１３１號二樓之３５,0.0,住,,,1120523,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0980319,51.370000000000005,2,2,1,有,有,有,19500,380,,0.0,0,,RPPNMLTKOHIGFAO76DC
新竹市,建物,新竹市新竹市安康街５巷２號,0.0,住,,,1120609,土地0建物1車位0,全,3,透天厝,見使用執照,鋼筋混凝土造,0790818,162.68,5,2,4,有,無,有,25000,154,,0.0,0,水電瓦斯費皆由承租人負擔。,RPPNMLKLOHIGFAO48CC
新竹市,建物,新竹市新竹市湳雅街３０３號６樓,0.0,住,,,1120616,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841102,120.73,3,2,2,有,有,有,21500,178,,0.0,0,,RPQNMLKLOHIGFAO58CC
新竹市,土地,香中段767地號,339.6,工,,,1120617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,15000,44,,0.0,0,,RPPNMLLLOHIGFAO58CC
新竹市,建物,新竹市新竹市龍山東路１７１號十二樓,0.0,其他,,,1120611,土地0建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1000625,119.02000000000001,1,2,2,有,有,有,22600,190,坡道機械,15.73,0,,RPQNMLLLOHIGFAO68CC
新竹市,建物,新竹市新竹市光復路二段４１７號十樓之１,0.0,商,,,1120611,土地0建物1車位1,十層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0940801,186.46,3,2,2,有,有,有,38000,204,坡道平面,0.0,0,車位面積無法分算。,RPRNMLLLOHIGFAO78CC
